lei,scope,refPeriod,bank_name,country,institution_type,szenario,szenario_label,delta_eve_eur,delta_nii_eur,tier1_eur,quote_eve,quote_nii,sot_eve,sot_nii,vorbehalt
JU1U6S0DG9YLT7N8ZV32,CON,2025-06-30,"Banco Comercial Português, SA",Portugal,Large highest EEA,0060,kurze Zinsen runter,318868886,,7174654607,0.0444,,nein,,
JU1U6S0DG9YLT7N8ZV32,CON,2025-12-31,"Banco Comercial Português, SA",Portugal,Large highest EEA,0010,Parallelverschiebung hoch,-239317679,104793632,7567379776,-0.0316,0.0138,nein,nein,
JU1U6S0DG9YLT7N8ZV32,CON,2025-12-31,"Banco Comercial Português, SA",Portugal,Large highest EEA,0020,Parallelverschiebung runter,-246281933,-211136201,7567379776,-0.0325,-0.0279,nein,nein,
JU1U6S0DG9YLT7N8ZV32,CON,2025-12-31,"Banco Comercial Português, SA",Portugal,Large highest EEA,0030,Steepener,266378953,,7567379776,0.0352,,nein,,
JU1U6S0DG9YLT7N8ZV32,CON,2025-12-31,"Banco Comercial Português, SA",Portugal,Large highest EEA,0040,Flattener,-646557742,,7567379776,-0.0854,,nein,,
JU1U6S0DG9YLT7N8ZV32,CON,2025-12-31,"Banco Comercial Português, SA",Portugal,Large highest EEA,0050,kurze Zinsen hoch,-665167545,,7567379776,-0.0879,,nein,,
JU1U6S0DG9YLT7N8ZV32,CON,2025-12-31,"Banco Comercial Português, SA",Portugal,Large highest EEA,0060,kurze Zinsen runter,282849539,,7567379776,0.0374,,nein,,
K8MS7FD7N5Z2WQ51AZ71,CON,2025-06-30,"Banco Bilbao Vizcaya Argentaria, S.A.",Spain,Large highest EEA,0010,Parallelverschiebung hoch,-5231000000,123000000,57123000000,-0.0916,0.0022,nein,nein,
K8MS7FD7N5Z2WQ51AZ71,CON,2025-06-30,"Banco Bilbao Vizcaya Argentaria, S.A.",Spain,Large highest EEA,0020,Parallelverschiebung runter,1813000000,-976000000,57123000000,0.0317,-0.0171,nein,nein,
K8MS7FD7N5Z2WQ51AZ71,CON,2025-06-30,"Banco Bilbao Vizcaya Argentaria, S.A.",Spain,Large highest EEA,0030,Steepener,-53000000,,57123000000,-0.0009,,nein,,
K8MS7FD7N5Z2WQ51AZ71,CON,2025-06-30,"Banco Bilbao Vizcaya Argentaria, S.A.",Spain,Large highest EEA,0040,Flattener,-1232000000,,57123000000,-0.0216,,nein,,
K8MS7FD7N5Z2WQ51AZ71,CON,2025-06-30,"Banco Bilbao Vizcaya Argentaria, S.A.",Spain,Large highest EEA,0050,kurze Zinsen hoch,-2688000000,,57123000000,-0.0471,,nein,,
K8MS7FD7N5Z2WQ51AZ71,CON,2025-06-30,"Banco Bilbao Vizcaya Argentaria, S.A.",Spain,Large highest EEA,0060,kurze Zinsen runter,1275000000,,57123000000,0.0223,,nein,,
K8MS7FD7N5Z2WQ51AZ71,CON,2025-12-31,"Banco Bilbao Vizcaya Argentaria, S.A.",Spain,Large highest EEA,0010,Parallelverschiebung hoch,-6013000000,304000000,55934000000,-0.1075,0.0054,nein,nein,
K8MS7FD7N5Z2WQ51AZ71,CON,2025-12-31,"Banco Bilbao Vizcaya Argentaria, S.A.",Spain,Large highest EEA,0020,Parallelverschiebung runter,2254000000,-1190000000,55934000000,0.0403,-0.0213,nein,nein,
K8MS7FD7N5Z2WQ51AZ71,CON,2025-12-31,"Banco Bilbao Vizcaya Argentaria, S.A.",Spain,Large highest EEA,0030,Steepener,-800000000,,55934000000,-0.0143,,nein,,
K8MS7FD7N5Z2WQ51AZ71,CON,2025-12-31,"Banco Bilbao Vizcaya Argentaria, S.A.",Spain,Large highest EEA,0040,Flattener,-531000000,,55934000000,-0.0095,,nein,,
K8MS7FD7N5Z2WQ51AZ71,CON,2025-12-31,"Banco Bilbao Vizcaya Argentaria, S.A.",Spain,Large highest EEA,0050,kurze Zinsen hoch,-2397000000,,55934000000,-0.0429,,nein,,
K8MS7FD7N5Z2WQ51AZ71,CON,2025-12-31,"Banco Bilbao Vizcaya Argentaria, S.A.",Spain,Large highest EEA,0060,kurze Zinsen runter,949000000,,55934000000,0.0170,,nein,,
LIU16F6VZJSD6UKHD557,CON,2025-06-30,Nykredit Realkredit A/S,Denmark,Large highest EEA,0010,Parallelverschiebung hoch,-53746030,20506590,12598787490,-0.0043,0.0016,nein,nein,
LIU16F6VZJSD6UKHD557,CON,2025-06-30,Nykredit Realkredit A/S,Denmark,Large highest EEA,0020,Parallelverschiebung runter,-39270790,-156144950,12598787490,-0.0031,-0.0124,nein,nein,
LIU16F6VZJSD6UKHD557,CON,2025-06-30,Nykredit Realkredit A/S,Denmark,Large highest EEA,0030,Steepener,-29754660,,12598787490,-0.0024,,nein,,
LIU16F6VZJSD6UKHD557,CON,2025-06-30,Nykredit Realkredit A/S,Denmark,Large highest EEA,0040,Flattener,-31899140,,12598787490,-0.0025,,nein,,
LIU16F6VZJSD6UKHD557,CON,2025-06-30,Nykredit Realkredit A/S,Denmark,Large highest EEA,0050,kurze Zinsen hoch,-46374380,,12598787490,-0.0037,,nein,,
LIU16F6VZJSD6UKHD557,CON,2025-06-30,Nykredit Realkredit A/S,Denmark,Large highest EEA,0060,kurze Zinsen runter,-35517950,,12598787490,-0.0028,,nein,,
LIU16F6VZJSD6UKHD557,CON,2025-12-31,Nykredit Realkredit A/S,Denmark,Large highest EEA,0010,Parallelverschiebung hoch,-53689890,14861790,12686767198,-0.0042,0.0012,nein,nein,
LIU16F6VZJSD6UKHD557,CON,2025-12-31,Nykredit Realkredit A/S,Denmark,Large highest EEA,0020,Parallelverschiebung runter,-31330260,-193872720,12686767198,-0.0025,-0.0153,nein,nein,
LIU16F6VZJSD6UKHD557,CON,2025-12-31,Nykredit Realkredit A/S,Denmark,Large highest EEA,0030,Steepener,-29723580,,12686767198,-0.0023,,nein,,
LIU16F6VZJSD6UKHD557,CON,2025-12-31,Nykredit Realkredit A/S,Denmark,Large highest EEA,0040,Flattener,-31865820,,12686767198,-0.0025,,nein,,
LIU16F6VZJSD6UKHD557,CON,2025-12-31,Nykredit Realkredit A/S,Denmark,Large highest EEA,0050,kurze Zinsen hoch,-46325940,,12686767198,-0.0037,,nein,,
LIU16F6VZJSD6UKHD557,CON,2025-12-31,Nykredit Realkredit A/S,Denmark,Large highest EEA,0060,kurze Zinsen runter,-36016410,,12686767198,-0.0028,,nein,,
LOO0AWXR8GF142JCO404,CON,2025-06-30,CASSA CENTRALE BANCA - CREDITO COOPERATIVO ITALIANOSOCIETA' PER AZIONI (IN SIGLA CASSA CENTRALE BANCA),Italy,Large highest EEA,0010,Parallelverschiebung hoch,-1063820438,150518253,9019813504,-0.1179,0.0167,nein,nein,
LOO0AWXR8GF142JCO404,CON,2025-06-30,CASSA CENTRALE BANCA - CREDITO COOPERATIVO ITALIANOSOCIETA' PER AZIONI (IN SIGLA CASSA CENTRALE BANCA),Italy,Large highest EEA,0020,Parallelverschiebung runter,562122554,-320558117,9019813504,0.0623,-0.0355,nein,nein,
LOO0AWXR8GF142JCO404,CON,2025-06-30,CASSA CENTRALE BANCA - CREDITO COOPERATIVO ITALIANOSOCIETA' PER AZIONI (IN SIGLA CASSA CENTRALE BANCA),Italy,Large highest EEA,0030,Steepener,-158259886,,9019813504,-0.0175,,nein,,
LOO0AWXR8GF142JCO404,CON,2025-06-30,CASSA CENTRALE BANCA - CREDITO COOPERATIVO ITALIANOSOCIETA' PER AZIONI (IN SIGLA CASSA CENTRALE BANCA),Italy,Large highest EEA,0040,Flattener,-33339428,,9019813504,-0.0037,,nein,,
LOO0AWXR8GF142JCO404,CON,2025-06-30,CASSA CENTRALE BANCA - CREDITO COOPERATIVO ITALIANOSOCIETA' PER AZIONI (IN SIGLA CASSA CENTRALE BANCA),Italy,Large highest EEA,0050,kurze Zinsen hoch,-331603317,,9019813504,-0.0368,,nein,,
LOO0AWXR8GF142JCO404,CON,2025-06-30,CASSA CENTRALE BANCA - CREDITO COOPERATIVO ITALIANOSOCIETA' PER AZIONI (IN SIGLA CASSA CENTRALE BANCA),Italy,Large highest EEA,0060,kurze Zinsen runter,181275447,,9019813504,0.0201,,nein,,
LOO0AWXR8GF142JCO404,CON,2025-12-31,CASSA CENTRALE BANCA - CREDITO COOPERATIVO ITALIANOSOCIETA' PER AZIONI (IN SIGLA CASSA CENTRALE BANCA),Italy,Large highest EEA,0010,Parallelverschiebung hoch,-1078483435,140754655,10021695636,-0.1076,0.0140,nein,nein,
LOO0AWXR8GF142JCO404,CON,2025-12-31,CASSA CENTRALE BANCA - CREDITO COOPERATIVO ITALIANOSOCIETA' PER AZIONI (IN SIGLA CASSA CENTRALE BANCA),Italy,Large highest EEA,0020,Parallelverschiebung runter,558955252,-296465504,10021695636,0.0558,-0.0296,nein,nein,
LOO0AWXR8GF142JCO404,CON,2025-12-31,CASSA CENTRALE BANCA - CREDITO COOPERATIVO ITALIANOSOCIETA' PER AZIONI (IN SIGLA CASSA CENTRALE BANCA),Italy,Large highest EEA,0030,Steepener,-130720670,,10021695636,-0.0130,,nein,,
LOO0AWXR8GF142JCO404,CON,2025-12-31,CASSA CENTRALE BANCA - CREDITO COOPERATIVO ITALIANOSOCIETA' PER AZIONI (IN SIGLA CASSA CENTRALE BANCA),Italy,Large highest EEA,0040,Flattener,-67445110,,10021695636,-0.0067,,nein,,
LOO0AWXR8GF142JCO404,CON,2025-12-31,CASSA CENTRALE BANCA - CREDITO COOPERATIVO ITALIANOSOCIETA' PER AZIONI (IN SIGLA CASSA CENTRALE BANCA),Italy,Large highest EEA,0050,kurze Zinsen hoch,-370006234,,10021695636,-0.0369,,nein,,
LOO0AWXR8GF142JCO404,CON,2025-12-31,CASSA CENTRALE BANCA - CREDITO COOPERATIVO ITALIANOSOCIETA' PER AZIONI (IN SIGLA CASSA CENTRALE BANCA),Italy,Large highest EEA,0060,kurze Zinsen runter,194624230,,10021695636,0.0194,,nein,,
M312WZV08Y7LYUC71685,CON,2025-06-30,Swedbank - Grupp,Sweden,Large highest EEA,0010,Parallelverschiebung hoch,242575840,61451350,17103929180,0.0142,0.0036,nein,nein,
M312WZV08Y7LYUC71685,CON,2025-06-30,Swedbank - Grupp,Sweden,Large highest EEA,0020,Parallelverschiebung runter,-349958710,-1041263970,17103929180,-0.0205,-0.0609,nein,ja,
M312WZV08Y7LYUC71685,CON,2025-06-30,Swedbank - Grupp,Sweden,Large highest EEA,0030,Steepener,192786790,,17103929180,0.0113,,nein,,
M312WZV08Y7LYUC71685,CON,2025-06-30,Swedbank - Grupp,Sweden,Large highest EEA,0040,Flattener,-233246000,,17103929180,-0.0136,,nein,,
M312WZV08Y7LYUC71685,CON,2025-06-30,Swedbank - Grupp,Sweden,Large highest EEA,0050,kurze Zinsen hoch,-83250880,,17103929180,-0.0049,,nein,,
M312WZV08Y7LYUC71685,CON,2025-06-30,Swedbank - Grupp,Sweden,Large highest EEA,0060,kurze Zinsen runter,37767910,,17103929180,0.0022,,nein,,
M312WZV08Y7LYUC71685,CON,2025-12-31,Swedbank - Grupp,Sweden,Large highest EEA,0010,Parallelverschiebung hoch,276860360,157743870,16748295990,0.0165,0.0094,nein,nein,
M312WZV08Y7LYUC71685,CON,2025-12-31,Swedbank - Grupp,Sweden,Large highest EEA,0020,Parallelverschiebung runter,-611569380,-1151983060,16748295990,-0.0365,-0.0688,nein,ja,
M312WZV08Y7LYUC71685,CON,2025-12-31,Swedbank - Grupp,Sweden,Large highest EEA,0030,Steepener,266325620,,16748295990,0.0159,,nein,,
M312WZV08Y7LYUC71685,CON,2025-12-31,Swedbank - Grupp,Sweden,Large highest EEA,0040,Flattener,-357903930,,16748295990,-0.0214,,nein,,
M312WZV08Y7LYUC71685,CON,2025-12-31,Swedbank - Grupp,Sweden,Large highest EEA,0050,kurze Zinsen hoch,-165136670,,16748295990,-0.0099,,nein,,
M312WZV08Y7LYUC71685,CON,2025-12-31,Swedbank - Grupp,Sweden,Large highest EEA,0060,kurze Zinsen runter,60713370,,16748295990,0.0036,,nein,,
M6AD1Y1KW32H8THQ6F76,CON,2025-06-30,Piraeus Financial Holdings,Greece,Large highest EEA,0010,Parallelverschiebung hoch,-644233,-116661,6124955764,-0.0001,-0.0000,nein,nein,
M6AD1Y1KW32H8THQ6F76,CON,2025-06-30,Piraeus Financial Holdings,Greece,Large highest EEA,0020,Parallelverschiebung runter,694913,-110829,6124955764,0.0001,-0.0000,nein,nein,
M6AD1Y1KW32H8THQ6F76,CON,2025-06-30,Piraeus Financial Holdings,Greece,Large highest EEA,0030,Steepener,-222264,,6124955764,-0.0000,,nein,,
M6AD1Y1KW32H8THQ6F76,CON,2025-06-30,Piraeus Financial Holdings,Greece,Large highest EEA,0040,Flattener,100834,,6124955764,0.0000,,nein,,
M6AD1Y1KW32H8THQ6F76,CON,2025-06-30,Piraeus Financial Holdings,Greece,Large highest EEA,0050,kurze Zinsen hoch,-114547,,6124955764,-0.0000,,nein,,
M6AD1Y1KW32H8THQ6F76,CON,2025-06-30,Piraeus Financial Holdings,Greece,Large highest EEA,0060,kurze Zinsen runter,45468,,6124955764,0.0000,,nein,,
MAES062Z21O4RZ2U7M96,CON,2025-06-30,Danske Bank A/S,Denmark,Large highest EEA,0010,Parallelverschiebung hoch,-470445300,460393050,21199251610,-0.0222,0.0217,nein,nein,
MAES062Z21O4RZ2U7M96,CON,2025-06-30,Danske Bank A/S,Denmark,Large highest EEA,0020,Parallelverschiebung runter,316980950,-699904660,21199251610,0.0150,-0.0330,nein,nein,
MAES062Z21O4RZ2U7M96,CON,2025-06-30,Danske Bank A/S,Denmark,Large highest EEA,0030,Steepener,87387560,,21199251610,0.0041,,nein,,
MAES062Z21O4RZ2U7M96,CON,2025-06-30,Danske Bank A/S,Denmark,Large highest EEA,0040,Flattener,-283071360,,21199251610,-0.0134,,nein,,
MAES062Z21O4RZ2U7M96,CON,2025-06-30,Danske Bank A/S,Denmark,Large highest EEA,0050,kurze Zinsen hoch,-417101360,,21199251610,-0.0197,,nein,,
MAES062Z21O4RZ2U7M96,CON,2025-06-30,Danske Bank A/S,Denmark,Large highest EEA,0060,kurze Zinsen runter,235088620,,21199251610,0.0111,,nein,,
MAES062Z21O4RZ2U7M96,CON,2025-12-31,Danske Bank A/S,Denmark,Large highest EEA,0010,Parallelverschiebung hoch,-646822590,336197790,20043663572,-0.0323,0.0168,nein,nein,
MAES062Z21O4RZ2U7M96,CON,2025-12-31,Danske Bank A/S,Denmark,Large highest EEA,0020,Parallelverschiebung runter,175931460,-626203530,20043663572,0.0088,-0.0312,nein,nein,
MAES062Z21O4RZ2U7M96,CON,2025-12-31,Danske Bank A/S,Denmark,Large highest EEA,0030,Steepener,112199820,,20043663572,0.0056,,nein,,
MAES062Z21O4RZ2U7M96,CON,2025-12-31,Danske Bank A/S,Denmark,Large highest EEA,0040,Flattener,-413586210,,20043663572,-0.0206,,nein,,
MAES062Z21O4RZ2U7M96,CON,2025-12-31,Danske Bank A/S,Denmark,Large highest EEA,0050,kurze Zinsen hoch,-567693600,,20043663572,-0.0283,,nein,,
MAES062Z21O4RZ2U7M96,CON,2025-12-31,Danske Bank A/S,Denmark,Large highest EEA,0060,kurze Zinsen runter,240064770,,20043663572,0.0120,,nein,,
MKP1B7E76TN04CD85Z79,CON,2025-12-31,BANK OCHRONY ŚRODOWISKA SA,Poland,Other highest EEA,0010,Parallelverschiebung hoch,-53062583,12608711,520093111,-0.1020,0.0242,nein,nein,
MKP1B7E76TN04CD85Z79,CON,2025-12-31,BANK OCHRONY ŚRODOWISKA SA,Poland,Other highest EEA,0020,Parallelverschiebung runter,29597842,-25195941,520093111,0.0569,-0.0484,nein,nein,
MKP1B7E76TN04CD85Z79,CON,2025-12-31,BANK OCHRONY ŚRODOWISKA SA,Poland,Other highest EEA,0030,Steepener,12133617,,520093111,0.0233,,nein,,
MKP1B7E76TN04CD85Z79,CON,2025-12-31,BANK OCHRONY ŚRODOWISKA SA,Poland,Other highest EEA,0040,Flattener,-34419475,,520093111,-0.0662,,nein,,
MKP1B7E76TN04CD85Z79,CON,2025-12-31,BANK OCHRONY ŚRODOWISKA SA,Poland,Other highest EEA,0050,kurze Zinsen hoch,-50586388,,520093111,-0.0973,,nein,,
MKP1B7E76TN04CD85Z79,CON,2025-12-31,BANK OCHRONY ŚRODOWISKA SA,Poland,Other highest EEA,0060,kurze Zinsen runter,27010388,,520093111,0.0519,,nein,,
MMYX0N4ZEZ13Z4XCG897,IND,2025-12-31,THE BANK OF NEW YORK MELLON,Belgium,Large highest EEA,0010,Parallelverschiebung hoch,-125642421,-34398350,5164322150,-0.0243,-0.0067,nein,nein,
MMYX0N4ZEZ13Z4XCG897,IND,2025-12-31,THE BANK OF NEW YORK MELLON,Belgium,Large highest EEA,0020,Parallelverschiebung runter,-41904551,-44771064,5164322150,-0.0081,-0.0087,nein,nein,
MMYX0N4ZEZ13Z4XCG897,IND,2025-12-31,THE BANK OF NEW YORK MELLON,Belgium,Large highest EEA,0030,Steepener,59327381,,5164322150,0.0115,,nein,,
MMYX0N4ZEZ13Z4XCG897,IND,2025-12-31,THE BANK OF NEW YORK MELLON,Belgium,Large highest EEA,0040,Flattener,-145969605,,5164322150,-0.0283,,nein,,
MMYX0N4ZEZ13Z4XCG897,IND,2025-12-31,THE BANK OF NEW YORK MELLON,Belgium,Large highest EEA,0050,kurze Zinsen hoch,-146629673,,5164322150,-0.0284,,nein,,
MMYX0N4ZEZ13Z4XCG897,IND,2025-12-31,THE BANK OF NEW YORK MELLON,Belgium,Large highest EEA,0060,kurze Zinsen runter,86956890,,5164322150,0.0168,,nein,,
N1FBEDJ5J41VKZLO2475,CON,2025-06-30,Citibank Europe plc,Ireland,Large highest EEA,0010,Parallelverschiebung hoch,-121994457500,446059541000,14449645113,-8.4427,30.8699,,,unplausibel
N1FBEDJ5J41VKZLO2475,CON,2025-06-30,Citibank Europe plc,Ireland,Large highest EEA,0020,Parallelverschiebung runter,-298143554000,-539815550000,14449645113,-20.6333,-37.3584,,,unplausibel
N1FBEDJ5J41VKZLO2475,CON,2025-06-30,Citibank Europe plc,Ireland,Large highest EEA,0030,Steepener,81849340000,,14449645113,5.6645,,,,unplausibel
N1FBEDJ5J41VKZLO2475,CON,2025-06-30,Citibank Europe plc,Ireland,Large highest EEA,0040,Flattener,-246864977000,,14449645113,-17.0845,,,,unplausibel
N1FBEDJ5J41VKZLO2475,CON,2025-06-30,Citibank Europe plc,Ireland,Large highest EEA,0050,kurze Zinsen hoch,-267165895000,,14449645113,-18.4894,,,,unplausibel
N1FBEDJ5J41VKZLO2475,CON,2025-06-30,Citibank Europe plc,Ireland,Large highest EEA,0060,kurze Zinsen runter,29090437500,,14449645113,2.0132,,,,unplausibel
N1FBEDJ5J41VKZLO2475,CON,2025-12-31,Citibank Europe plc,Ireland,Large highest EEA,0010,Parallelverschiebung hoch,-113081622,120878322,,,,,,
N1FBEDJ5J41VKZLO2475,CON,2025-12-31,Citibank Europe plc,Ireland,Large highest EEA,0020,Parallelverschiebung runter,-297143901,-430682474,,,,,,
N1FBEDJ5J41VKZLO2475,CON,2025-12-31,Citibank Europe plc,Ireland,Large highest EEA,0030,Steepener,85275413,,,,,,,
N1FBEDJ5J41VKZLO2475,CON,2025-12-31,Citibank Europe plc,Ireland,Large highest EEA,0040,Flattener,-259027357,,,,,,,
N1FBEDJ5J41VKZLO2475,CON,2025-12-31,Citibank Europe plc,Ireland,Large highest EEA,0050,kurze Zinsen hoch,-280648504,,,,,,,
N1FBEDJ5J41VKZLO2475,CON,2025-12-31,Citibank Europe plc,Ireland,Large highest EEA,0060,kurze Zinsen runter,24026727,,,,,,,
N4JDFKKH2FTD8RKFXO39,CON,2025-06-30,Crédit industriel et commercial - CIC,France,Large subsidiaries,0010,Parallelverschiebung hoch,-2177,693,20172354760,-0.0000,0.0000,nein,nein,
N4JDFKKH2FTD8RKFXO39,CON,2025-06-30,Crédit industriel et commercial - CIC,France,Large subsidiaries,0020,Parallelverschiebung runter,281,-691,20172354760,0.0000,-0.0000,nein,nein,
N4JDFKKH2FTD8RKFXO39,CON,2025-06-30,Crédit industriel et commercial - CIC,France,Large subsidiaries,0030,Steepener,250,,20172354760,0.0000,,nein,,
N4JDFKKH2FTD8RKFXO39,CON,2025-06-30,Crédit industriel et commercial - CIC,France,Large subsidiaries,0040,Flattener,-974,,20172354760,-0.0000,,nein,,
N4JDFKKH2FTD8RKFXO39,CON,2025-06-30,Crédit industriel et commercial - CIC,France,Large subsidiaries,0050,kurze Zinsen hoch,-1421,,20172354760,-0.0000,,nein,,
N4JDFKKH2FTD8RKFXO39,CON,2025-06-30,Crédit industriel et commercial - CIC,France,Large subsidiaries,0060,kurze Zinsen runter,719,,20172354760,0.0000,,nein,,
N4JDFKKH2FTD8RKFXO39,CON,2025-12-31,Crédit industriel et commercial - CIC,France,Large subsidiaries,0010,Parallelverschiebung hoch,-2033,662,20408400117,-0.0000,0.0000,nein,nein,
N4JDFKKH2FTD8RKFXO39,CON,2025-12-31,Crédit industriel et commercial - CIC,France,Large subsidiaries,0020,Parallelverschiebung runter,733,-635,20408400117,0.0000,-0.0000,nein,nein,
N4JDFKKH2FTD8RKFXO39,CON,2025-12-31,Crédit industriel et commercial - CIC,France,Large subsidiaries,0030,Steepener,148,,20408400117,0.0000,,nein,,
N4JDFKKH2FTD8RKFXO39,CON,2025-12-31,Crédit industriel et commercial - CIC,France,Large subsidiaries,0040,Flattener,-622,,20408400117,-0.0000,,nein,,
N4JDFKKH2FTD8RKFXO39,CON,2025-12-31,Crédit industriel et commercial - CIC,France,Large subsidiaries,0050,kurze Zinsen hoch,-1058,,20408400117,-0.0000,,nein,,
N4JDFKKH2FTD8RKFXO39,CON,2025-12-31,Crédit industriel et commercial - CIC,France,Large subsidiaries,0060,kurze Zinsen runter,515,,20408400117,0.0000,,nein,,
N747OI7JINV7RUUH6190,CON,2025-06-30,BPER Banca S.p.A.,Italy,Large highest EEA,0010,Parallelverschiebung hoch,-1164100596,68304357,10133466672,-0.1149,0.0067,nein,nein,
N747OI7JINV7RUUH6190,CON,2025-06-30,BPER Banca S.p.A.,Italy,Large highest EEA,0020,Parallelverschiebung runter,236400830,-304428830,10133466672,0.0233,-0.0300,nein,nein,
N747OI7JINV7RUUH6190,CON,2025-06-30,BPER Banca S.p.A.,Italy,Large highest EEA,0030,Steepener,-245957178,,10133466672,-0.0243,,nein,,
N747OI7JINV7RUUH6190,CON,2025-06-30,BPER Banca S.p.A.,Italy,Large highest EEA,0040,Flattener,-20634106,,10133466672,-0.0020,,nein,,
N747OI7JINV7RUUH6190,CON,2025-06-30,BPER Banca S.p.A.,Italy,Large highest EEA,0050,kurze Zinsen hoch,-266942608,,10133466672,-0.0263,,nein,,
N747OI7JINV7RUUH6190,CON,2025-06-30,BPER Banca S.p.A.,Italy,Large highest EEA,0060,kurze Zinsen runter,121890188,,10133466672,0.0120,,nein,,
N747OI7JINV7RUUH6190,CON,2025-12-31,BPER Banca S.p.A.,Italy,Large highest EEA,0010,Parallelverschiebung hoch,-1484470093,90701459,13747132823,-0.1080,0.0066,nein,nein,
N747OI7JINV7RUUH6190,CON,2025-12-31,BPER Banca S.p.A.,Italy,Large highest EEA,0020,Parallelverschiebung runter,185926335,-373935826,13747132823,0.0135,-0.0272,nein,nein,
N747OI7JINV7RUUH6190,CON,2025-12-31,BPER Banca S.p.A.,Italy,Large highest EEA,0030,Steepener,-175833136,,13747132823,-0.0128,,nein,,
N747OI7JINV7RUUH6190,CON,2025-12-31,BPER Banca S.p.A.,Italy,Large highest EEA,0040,Flattener,-124499067,,13747132823,-0.0091,,nein,,
N747OI7JINV7RUUH6190,CON,2025-12-31,BPER Banca S.p.A.,Italy,Large highest EEA,0050,kurze Zinsen hoch,-391536906,,13747132823,-0.0285,,nein,,
N747OI7JINV7RUUH6190,CON,2025-12-31,BPER Banca S.p.A.,Italy,Large highest EEA,0060,kurze Zinsen runter,218346239,,13747132823,0.0159,,nein,,
NHBDILHZTYCNBV5UYZ31,CON,2025-06-30,Svenska Handelsbanken - gruppen,Sweden,Large highest EEA,0010,Parallelverschiebung hoch,-92329696,343801008,14164884130,-0.0065,0.0243,nein,nein,
NHBDILHZTYCNBV5UYZ31,CON,2025-06-30,Svenska Handelsbanken - gruppen,Sweden,Large highest EEA,0020,Parallelverschiebung runter,137385885,-471881951,14164884130,0.0097,-0.0333,nein,nein,
NHBDILHZTYCNBV5UYZ31,CON,2025-06-30,Svenska Handelsbanken - gruppen,Sweden,Large highest EEA,0030,Steepener,-67590082,,14164884130,-0.0048,,nein,,
NHBDILHZTYCNBV5UYZ31,CON,2025-06-30,Svenska Handelsbanken - gruppen,Sweden,Large highest EEA,0040,Flattener,21858965,,14164884130,0.0015,,nein,,
NHBDILHZTYCNBV5UYZ31,CON,2025-06-30,Svenska Handelsbanken - gruppen,Sweden,Large highest EEA,0050,kurze Zinsen hoch,-11682229,,14164884130,-0.0008,,nein,,
NHBDILHZTYCNBV5UYZ31,CON,2025-06-30,Svenska Handelsbanken - gruppen,Sweden,Large highest EEA,0060,kurze Zinsen runter,-7577285,,14164884130,-0.0005,,nein,,
NHBDILHZTYCNBV5UYZ31,CON,2025-12-31,Svenska Handelsbanken - gruppen,Sweden,Large highest EEA,0010,Parallelverschiebung hoch,-101557101,413599653,13513378494,-0.0075,0.0306,nein,nein,
NHBDILHZTYCNBV5UYZ31,CON,2025-12-31,Svenska Handelsbanken - gruppen,Sweden,Large highest EEA,0020,Parallelverschiebung runter,131641885,-472855992,13513378494,0.0097,-0.0350,nein,nein,
NHBDILHZTYCNBV5UYZ31,CON,2025-12-31,Svenska Handelsbanken - gruppen,Sweden,Large highest EEA,0030,Steepener,-78510410,,13513378494,-0.0058,,nein,,
NHBDILHZTYCNBV5UYZ31,CON,2025-12-31,Svenska Handelsbanken - gruppen,Sweden,Large highest EEA,0040,Flattener,19000604,,13513378494,0.0014,,nein,,
NHBDILHZTYCNBV5UYZ31,CON,2025-12-31,Svenska Handelsbanken - gruppen,Sweden,Large highest EEA,0050,kurze Zinsen hoch,-25925832,,13513378494,-0.0019,,nein,,
NHBDILHZTYCNBV5UYZ31,CON,2025-12-31,Svenska Handelsbanken - gruppen,Sweden,Large highest EEA,0060,kurze Zinsen runter,-13501155,,13513378494,-0.0010,,nein,,
NMH2KF074RKAGTH4CM63,CON,2025-06-30,BNP PARIBAS BANK POLSKA S.A,Poland,Large subsidiaries,0010,Parallelverschiebung hoch,-131621877,37696975,3315462650,-0.0397,0.0114,nein,nein,
NMH2KF074RKAGTH4CM63,CON,2025-06-30,BNP PARIBAS BANK POLSKA S.A,Poland,Large subsidiaries,0020,Parallelverschiebung runter,-56014225,-116061226,3315462650,-0.0169,-0.0350,nein,nein,
NMH2KF074RKAGTH4CM63,CON,2025-06-30,BNP PARIBAS BANK POLSKA S.A,Poland,Large subsidiaries,0030,Steepener,89935493,,3315462650,0.0271,,nein,,
NMH2KF074RKAGTH4CM63,CON,2025-06-30,BNP PARIBAS BANK POLSKA S.A,Poland,Large subsidiaries,0040,Flattener,-214681961,,3315462650,-0.0648,,nein,,
