lei,scope,refPeriod,bank_name,country,institution_type,klasse_code,cell_row,pd_band_von,pd_band_bis,ebene,pd_einheit,pd_pct,pd_im_band,lgd_pct,exposure_eur,rwea_eur,risikogewicht,wesentlich,dichte_gemeldet,dichte_stimmt
0W2PZJM8XOY22M4GG883,CON,2025-12-31,DekaBank Deutsche Girozentrale,Germany,Large highest EEA,qEEA=eba_qAE:qx2020,0180,,,summe,bruch,,,,60464450.46,7667559.71,0.126811,ja,0.126811,ja
0W2PZJM8XOY22M4GG883,CON,2025-12-31,DekaBank Deutsche Girozentrale,Germany,Large highest EEA,qEEA=eba_qAE:qx2072,0010,0.0,0.15,grob,bruch,0.0312,ja,45.0,80454597.26,11891726.75,0.147807,ja,0.147807,ja
0W2PZJM8XOY22M4GG883,CON,2025-12-31,DekaBank Deutsche Girozentrale,Germany,Large highest EEA,qEEA=eba_qAE:qx2072,0020,0.0,0.1,fein,bruch,0.0312,ja,45.0,80454597.26,11891726.75,0.147807,ja,0.147807,ja
0W2PZJM8XOY22M4GG883,CON,2025-12-31,DekaBank Deutsche Girozentrale,Germany,Large highest EEA,qEEA=eba_qAE:qx2072,0180,,,summe,bruch,,,,80454597.26,11891726.75,0.147807,ja,0.147807,ja
0W2PZJM8XOY22M4GG883,CON,2025-12-31,DekaBank Deutsche Girozentrale,Germany,Large highest EEA,qEEA=eba_qAE:qx2074,0010,0.0,0.15,grob,bruch,0.0505,ja,45.0,123956730.89,31800585.47,0.256546,ja,0.256546,ja
0W2PZJM8XOY22M4GG883,CON,2025-12-31,DekaBank Deutsche Girozentrale,Germany,Large highest EEA,qEEA=eba_qAE:qx2074,0020,0.0,0.1,fein,bruch,0.0505,ja,45.0,123956730.89,31800585.47,0.256546,ja,0.256546,ja
0W2PZJM8XOY22M4GG883,CON,2025-12-31,DekaBank Deutsche Girozentrale,Germany,Large highest EEA,qEEA=eba_qAE:qx2074,0180,,,summe,bruch,,,,123956730.89,31800585.47,0.256546,ja,0.256546,ja
0W2PZJM8XOY22M4GG883,CON,2025-12-31,DekaBank Deutsche Girozentrale,Germany,Large highest EEA,qEEA=eba_qAE:qx2076,0010,0.0,0.15,grob,bruch,0.0543,ja,40.0,316110401.77,57871489.45,0.183074,ja,0.183074,ja
0W2PZJM8XOY22M4GG883,CON,2025-12-31,DekaBank Deutsche Girozentrale,Germany,Large highest EEA,qEEA=eba_qAE:qx2076,0020,0.0,0.1,fein,bruch,0.0543,ja,40.0,316110401.77,57871489.45,0.183074,ja,0.183074,ja
0W2PZJM8XOY22M4GG883,CON,2025-12-31,DekaBank Deutsche Girozentrale,Germany,Large highest EEA,qEEA=eba_qAE:qx2076,0050,0.25,0.5,beide,bruch,0.4259,ja,40.0,6812686.4,3913160.44,0.574393,nein,0.574393,ja
0W2PZJM8XOY22M4GG883,CON,2025-12-31,DekaBank Deutsche Girozentrale,Germany,Large highest EEA,qEEA=eba_qAE:qx2076,0060,0.5,0.75,beide,bruch,0.6169,ja,25.0,2119144.63,898970.49,0.424214,nein,0.424214,ja
0W2PZJM8XOY22M4GG883,CON,2025-12-31,DekaBank Deutsche Girozentrale,Germany,Large highest EEA,qEEA=eba_qAE:qx2076,0180,,,summe,bruch,,,,325042232.79,62683620.38,0.192848,ja,0.192848,ja
1FOLRR5RWTWWI397R131,IND,2025-06-30,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2012,0010,0.0,0.15,grob,bruch,0.09,ja,40.0,4638157441.46,1100497119.55,0.23727,ja,0.161260323942916,nein
1FOLRR5RWTWWI397R131,IND,2025-06-30,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2012,0020,0.0,0.1,fein,bruch,0.05,ja,40.0,2917836429.07,538196262.62,0.18445,ja,0.1966918553245175,nein
1FOLRR5RWTWWI397R131,IND,2025-06-30,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2012,0030,0.1,0.15,fein,bruch,0.15,nein,40.0,1720321012.39,562300856.93,0.326858,ja,0.1375454087031401,nein
1FOLRR5RWTWWI397R131,IND,2025-06-30,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2012,0040,0.15,0.25,beide,bruch,0.16,ja,40.0,3424208364.51,1172408724.25,0.342388,ja,0.2369943773057792,nein
1FOLRR5RWTWWI397R131,IND,2025-06-30,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2012,0050,0.25,0.5,beide,bruch,0.4,ja,40.0,3220094881.2,1792448225.49,0.556645,ja,0.5156288190547476,nein
1FOLRR5RWTWWI397R131,IND,2025-06-30,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2012,0070,0.75,2.5,grob,bruch,0.99,ja,40.0,1579259050.0,1280348507.38,0.810727,ja,0.6343490799418287,nein
1FOLRR5RWTWWI397R131,IND,2025-06-30,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2012,0080,0.75,1.75,fein,bruch,0.99,ja,40.0,1579259050.0,1280348507.38,0.810727,ja,0.6343490799418287,nein
1FOLRR5RWTWWI397R131,IND,2025-06-30,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2012,0100,2.5,10.0,grob,bruch,2.69,ja,40.0,59209819.44,65519641.74,1.106567,ja,0.2307367596976662,nein
1FOLRR5RWTWWI397R131,IND,2025-06-30,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2012,0110,2.5,5.0,fein,bruch,2.65,ja,40.0,58685087.93,64753842.29,1.103412,ja,0.5053399265472032,nein
1FOLRR5RWTWWI397R131,IND,2025-06-30,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2012,0120,5.0,10.0,fein,bruch,6.49,ja,40.0,524731.51,765799.45,1.459412,nein,0.00491466601637134,nein
1FOLRR5RWTWWI397R131,IND,2025-06-30,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2012,0130,10.0,100.0,grob,bruch,34.82,ja,40.0,64823461.95,141244532.15,2.178911,ja,0.8610067811596142,nein
1FOLRR5RWTWWI397R131,IND,2025-06-30,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2012,0140,10.0,20.0,fein,bruch,11.43,ja,40.0,1269150.84,2286306.06,1.801445,nein,0.0405296273438765,nein
1FOLRR5RWTWWI397R131,IND,2025-06-30,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2012,0160,30.0,100.0,fein,bruch,35.29,ja,40.0,63554311.11,138958226.09,2.186448,ja,1.29101280257644,nein
1FOLRR5RWTWWI397R131,IND,2025-06-30,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2012,0170,100.0,100.0,beide,bruch,100.0,ja,40.0,1348983.29,,,nein,,
1FOLRR5RWTWWI397R131,IND,2025-06-30,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2012,0180,,,summe,bruch,0.490343,,40.0,12987102001.84,5552466750.56,0.427537,ja,0.3116139626261143,nein
1FOLRR5RWTWWI397R131,IND,2025-06-30,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2018,0010,0.0,0.15,grob,bruch,0.05,ja,32.0,3029011381.43,543359628.57,0.179385,ja,0.1858159476584055,ja
1FOLRR5RWTWWI397R131,IND,2025-06-30,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2018,0020,0.0,0.1,fein,bruch,0.05,ja,32.0,3024366728.84,541845096.9,0.17916,ja,0.1852980141883578,ja
1FOLRR5RWTWWI397R131,IND,2025-06-30,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2018,0030,0.1,0.15,fein,bruch,0.15,nein,45.0,4644652.59,1514531.67,0.326081,nein,,
1FOLRR5RWTWWI397R131,IND,2025-06-30,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2018,0050,0.25,0.5,beide,bruch,0.35,ja,45.0,81069821.36,62647410.68,0.772759,ja,0.7786425860308893,ja
1FOLRR5RWTWWI397R131,IND,2025-06-30,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2018,0070,0.75,2.5,grob,bruch,1.26,ja,45.0,2497514.15,3158473.26,1.264647,nein,,
1FOLRR5RWTWWI397R131,IND,2025-06-30,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2018,0080,0.75,1.75,fein,bruch,1.26,ja,45.0,2497514.15,3158473.26,1.264647,nein,,
1FOLRR5RWTWWI397R131,IND,2025-06-30,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2018,0180,,,summe,bruch,0.058785,,32.349,3112578716.94,609165512.52,0.195711,ja,0.2027416580036223,ja
1FOLRR5RWTWWI397R131,IND,2025-06-30,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2020,0010,0.0,0.15,grob,bruch,,,45.0,19965967934.93,850603754.19,0.042603,ja,0.1823087102649231,nein
1FOLRR5RWTWWI397R131,IND,2025-06-30,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2020,0020,0.0,0.1,fein,bruch,,,45.0,19965967934.93,850603754.19,0.042603,ja,0.1823087102649231,nein
1FOLRR5RWTWWI397R131,IND,2025-06-30,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2020,0060,0.5,0.75,beide,bruch,0.74,ja,45.0,865138.38,713961.78,0.825257,nein,0.003969432183500053,nein
1FOLRR5RWTWWI397R131,IND,2025-06-30,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2020,0180,,,summe,bruch,3.2e-05,,45.0,19966833073.31,851317715.97,0.042637,ja,0.09749589597021373,nein
1FOLRR5RWTWWI397R131,IND,2025-12-31,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2012,0010,0.0,0.15,grob,bruch,0.09,ja,40.0,4246357954.75,986741426.24,0.232374,ja,0.1570624722862387,nein
1FOLRR5RWTWWI397R131,IND,2025-12-31,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2012,0020,0.0,0.1,fein,bruch,0.05,ja,40.0,2818943801.96,520179521.63,0.18453,ja,0.1861056614877617,ja
1FOLRR5RWTWWI397R131,IND,2025-12-31,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2012,0030,0.1,0.15,fein,bruch,0.15,nein,40.0,1427414152.78,466561904.61,0.326858,ja,0.1337849863218879,nein
1FOLRR5RWTWWI397R131,IND,2025-12-31,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2012,0040,0.15,0.25,beide,bruch,0.16,ja,40.0,3841942529.38,1311819438.68,0.341447,ja,0.2539566479193285,nein
1FOLRR5RWTWWI397R131,IND,2025-12-31,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2012,0050,0.25,0.5,beide,bruch,0.41,ja,40.0,3306590694.69,1845622957.41,0.558165,ja,0.5667175874832635,ja
1FOLRR5RWTWWI397R131,IND,2025-12-31,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2012,0070,0.75,2.5,grob,bruch,1.0,ja,40.0,1456167772.55,1183146610.26,0.812507,ja,0.6199027739758106,nein
1FOLRR5RWTWWI397R131,IND,2025-12-31,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2012,0080,0.75,1.75,fein,bruch,1.0,ja,40.0,1456167772.55,1183146610.26,0.812507,ja,0.6199027739758106,nein
1FOLRR5RWTWWI397R131,IND,2025-12-31,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2012,0100,2.5,10.0,grob,bruch,2.65,ja,41.0,77412733.11,93067742.04,1.202228,ja,0.4206251232439953,nein
1FOLRR5RWTWWI397R131,IND,2025-12-31,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2012,0110,2.5,5.0,fein,bruch,2.65,ja,41.0,77412733.11,93067742.04,1.202228,ja,0.5205275189096956,nein
1FOLRR5RWTWWI397R131,IND,2025-12-31,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2012,0120,5.0,10.0,fein,bruch,6.49,,,,,,nein,,
1FOLRR5RWTWWI397R131,IND,2025-12-31,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2012,0130,10.0,100.0,grob,bruch,32.01,ja,40.0,86576286.45,184710132.24,2.133496,ja,1.080492629648245,nein
1FOLRR5RWTWWI397R131,IND,2025-12-31,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2012,0140,10.0,20.0,fein,bruch,11.43,ja,40.0,11907587.22,21450869.29,1.801445,ja,0.3866872363077767,nein
1FOLRR5RWTWWI397R131,IND,2025-12-31,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2012,0160,30.0,100.0,fein,bruch,35.29,ja,40.0,74668699.23,163259262.95,2.186448,ja,1.413787909055928,nein
1FOLRR5RWTWWI397R131,IND,2025-12-31,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2012,0170,100.0,100.0,beide,bruch,100.0,ja,40.0,49632534.24,,,ja,,
1FOLRR5RWTWWI397R131,IND,2025-12-31,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2012,0180,,,summe,bruch,0.899253,,40.0059,13064680505.16,5605108306.86,0.429028,ja,0.3269164513707594,nein
1FOLRR5RWTWWI397R131,IND,2025-12-31,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2018,0010,0.0,0.15,grob,bruch,0.05,ja,32.0,2895873373.12,535203625.09,0.184816,ja,0.1786083907310797,ja
1FOLRR5RWTWWI397R131,IND,2025-12-31,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2018,0020,0.0,0.1,fein,bruch,0.05,ja,32.0,2891254958.08,533697648.97,0.18459,ja,0.1781058157159092,ja
1FOLRR5RWTWWI397R131,IND,2025-12-31,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2018,0030,0.1,0.15,fein,bruch,0.15,nein,45.0,4618415.04,1505976.11,0.326081,nein,,
1FOLRR5RWTWWI397R131,IND,2025-12-31,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2018,0050,0.25,0.5,beide,bruch,0.35,ja,45.0,81054257.56,62654556.34,0.772995,ja,0.7768593405330568,ja
1FOLRR5RWTWWI397R131,IND,2025-12-31,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2018,0070,0.75,2.5,grob,bruch,0.79,ja,45.0,1987748.53,2166542.49,1.089948,nein,,
1FOLRR5RWTWWI397R131,IND,2025-12-31,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2018,0080,0.75,1.75,fein,bruch,0.79,ja,45.0,1987748.53,2166542.49,1.089948,nein,,
1FOLRR5RWTWWI397R131,IND,2025-12-31,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2018,0180,,,summe,bruch,0.058657,,32.3624,2978915379.22,600024723.92,0.201424,ja,0.1949923141768655,ja
1FOLRR5RWTWWI397R131,IND,2025-12-31,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2020,0010,0.0,0.15,grob,bruch,,,45.0,21558988645.47,876123769.09,0.040638,ja,0.2098898160893295,nein
1FOLRR5RWTWWI397R131,IND,2025-12-31,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2020,0020,0.0,0.1,fein,bruch,,,45.0,21558988645.47,876123769.09,0.040638,ja,0.2098898160893295,nein
1FOLRR5RWTWWI397R131,IND,2025-12-31,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2020,0060,0.5,0.75,beide,bruch,0.74,ja,45.0,691922.4,571014.02,0.825257,nein,0.0002158393505989653,nein
1FOLRR5RWTWWI397R131,IND,2025-12-31,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,qEEA=eba_qAE:qx2020,0180,,,summe,bruch,2.4e-05,,45.0,21559680567.87,876694783.11,0.040664,ja,0.1047317650402713,nein
213800M7T3CYVZ3ZRT12,CON,2025-06-30,Sparebanken Norge,Norway,Large highest EEA,qEEA=eba_qAE:qx2013,0010,0.0,0.15,grob,bruch,0.13,ja,26.46,15215507.01,4437354.83,0.291634,ja,0.2916337149723219,ja
213800M7T3CYVZ3ZRT12,CON,2025-06-30,Sparebanken Norge,Norway,Large highest EEA,qEEA=eba_qAE:qx2013,0020,0.0,0.1,fein,bruch,0.05,ja,31.13,646943.13,84188.2,0.130132,nein,0.13013230428102485,ja
213800M7T3CYVZ3ZRT12,CON,2025-06-30,Sparebanken Norge,Norway,Large highest EEA,qEEA=eba_qAE:qx2013,0030,0.1,0.15,fein,bruch,0.13,ja,26.26,14568563.88,4353166.63,0.298805,ja,0.2988054738893042,ja
213800M7T3CYVZ3ZRT12,CON,2025-06-30,Sparebanken Norge,Norway,Large highest EEA,qEEA=eba_qAE:qx2013,0050,0.25,0.5,beide,bruch,0.38,ja,29.28,262695295.57,97856098.64,0.372508,ja,0.3725079980335379,ja
213800M7T3CYVZ3ZRT12,CON,2025-06-30,Sparebanken Norge,Norway,Large highest EEA,qEEA=eba_qAE:qx2013,0060,0.5,0.75,beide,bruch,0.56,ja,29.08,119060826.79,53669858.25,0.450777,ja,0.4507767978728591,ja
213800M7T3CYVZ3ZRT12,CON,2025-06-30,Sparebanken Norge,Norway,Large highest EEA,qEEA=eba_qAE:qx2013,0070,0.75,2.5,grob,bruch,1.2,ja,31.62,629437728.19,383286291.13,0.608934,ja,0.6089344091669245,ja
213800M7T3CYVZ3ZRT12,CON,2025-06-30,Sparebanken Norge,Norway,Large highest EEA,qEEA=eba_qAE:qx2013,0080,0.75,1.75,fein,bruch,1.06,ja,32.43,552716900.11,339231423.72,0.613753,ja,0.6137525804856317,ja
213800M7T3CYVZ3ZRT12,CON,2025-06-30,Sparebanken Norge,Norway,Large highest EEA,qEEA=eba_qAE:qx2013,0090,1.75,2.5,fein,bruch,2.22,ja,25.84,76720828.09,44054867.41,0.574223,ja,0.5742230435322495,ja
213800M7T3CYVZ3ZRT12,CON,2025-06-30,Sparebanken Norge,Norway,Large highest EEA,qEEA=eba_qAE:qx2013,0100,2.5,10.0,grob,bruch,3.53,ja,33.36,67495856.68,61967635.3,0.918095,ja,0.9180953965146771,ja
213800M7T3CYVZ3ZRT12,CON,2025-06-30,Sparebanken Norge,Norway,Large highest EEA,qEEA=eba_qAE:qx2013,0110,2.5,5.0,fein,bruch,3.52,ja,33.37,67261917.52,61729283.6,0.917745,ja,0.9177449272446114,ja
213800M7T3CYVZ3ZRT12,CON,2025-06-30,Sparebanken Norge,Norway,Large highest EEA,qEEA=eba_qAE:qx2013,0120,5.0,10.0,fein,bruch,6.34,ja,29.33,233939.16,238351.7,1.018862,nein,1.0188619168709248,ja
213800M7T3CYVZ3ZRT12,CON,2025-06-30,Sparebanken Norge,Norway,Large highest EEA,qEEA=eba_qAE:qx2013,0130,10.0,100.0,grob,bruch,15.46,ja,29.56,488347.68,664496.08,1.360703,nein,1.3607028526563727,ja
213800M7T3CYVZ3ZRT12,CON,2025-06-30,Sparebanken Norge,Norway,Large highest EEA,qEEA=eba_qAE:qx2013,0140,10.0,20.0,fein,bruch,15.46,ja,29.56,488347.68,664496.08,1.360703,nein,1.3607028526563727,ja
213800M7T3CYVZ3ZRT12,CON,2025-06-30,Sparebanken Norge,Norway,Large highest EEA,qEEA=eba_qAE:qx2013,0180,,,summe,bruch,,,,1094393561.91,601881734.24,0.549968,ja,,
213800M7T3CYVZ3ZRT12,CON,2025-06-30,Sparebanken Norge,Norway,Large highest EEA,qEEA=eba_qAE:qx2015,0040,0.15,0.25,beide,bruch,0.23,ja,33.7,71595093.98,20780470.4,0.29025,ja,0.2902499213239555,ja
213800M7T3CYVZ3ZRT12,CON,2025-06-30,Sparebanken Norge,Norway,Large highest EEA,qEEA=eba_qAE:qx2015,0050,0.25,0.5,beide,bruch,0.32,ja,21.6,27023881.12,4979050.26,0.184246,ja,0.1842463054945341,ja
213800M7T3CYVZ3ZRT12,CON,2025-06-30,Sparebanken Norge,Norway,Large highest EEA,qEEA=eba_qAE:qx2015,0060,0.5,0.75,beide,bruch,0.58,ja,27.07,11423972.78,3921226.39,0.343245,ja,0.34324542468696567,ja
213800M7T3CYVZ3ZRT12,CON,2025-06-30,Sparebanken Norge,Norway,Large highest EEA,qEEA=eba_qAE:qx2015,0070,0.75,2.5,grob,bruch,1.28,ja,26.03,27087725.07,11818161.38,0.436292,ja,0.4362921343337682,ja
213800M7T3CYVZ3ZRT12,CON,2025-06-30,Sparebanken Norge,Norway,Large highest EEA,qEEA=eba_qAE:qx2015,0080,0.75,1.75,fein,bruch,1.28,ja,26.03,27078827.22,11813385.87,0.436259,ja,0.4362591399352181,ja
213800M7T3CYVZ3ZRT12,CON,2025-06-30,Sparebanken Norge,Norway,Large highest EEA,qEEA=eba_qAE:qx2015,0090,1.75,2.5,fein,bruch,2.22,ja,31.69,8897.85,4775.51,0.536704,nein,0.5367039886039886,ja
213800M7T3CYVZ3ZRT12,CON,2025-06-30,Sparebanken Norge,Norway,Large highest EEA,qEEA=eba_qAE:qx2015,0130,10.0,100.0,grob,bruch,75.25,ja,31.52,16097.25,8302.97,0.515801,nein,0.5158006824146981,ja
213800M7T3CYVZ3ZRT12,CON,2025-06-30,Sparebanken Norge,Norway,Large highest EEA,qEEA=eba_qAE:qx2015,0140,10.0,20.0,fein,bruch,19.62,ja,23.36,1267.5,878.72,0.693267,nein,0.6932666666666667,ja
213800M7T3CYVZ3ZRT12,CON,2025-06-30,Sparebanken Norge,Norway,Large highest EEA,qEEA=eba_qAE:qx2015,0160,30.0,100.0,fein,bruch,80.0,ja,32.22,14829.75,7424.26,0.500633,nein,0.5006326495726495,ja
213800M7T3CYVZ3ZRT12,CON,2025-06-30,Sparebanken Norge,Norway,Large highest EEA,qEEA=eba_qAE:qx2015,0170,100.0,100.0,beide,bruch,100.0,ja,67.95,1868499.48,209887.04,0.112329,nein,0.11232919444032301,ja
213800M7T3CYVZ3ZRT12,CON,2025-06-30,Sparebanken Norge,Norway,Large highest EEA,qEEA=eba_qAE:qx2015,0180,,,summe,bruch,,,,139015269.67,41717098.44,0.30009,ja,0.30009004431760894,ja
213800M7T3CYVZ3ZRT12,CON,2025-06-30,Sparebanken Norge,Norway,Large highest EEA,qEEA=eba_qAE:qx2068,0040,0.15,0.25,beide,bruch,0.2,ja,18.54,9220542304.21,858713059.43,0.09313,ja,0.09313042889394686,ja
213800M7T3CYVZ3ZRT12,CON,2025-06-30,Sparebanken Norge,Norway,Large highest EEA,qEEA=eba_qAE:qx2068,0050,0.25,0.5,beide,bruch,0.36,ja,20.96,5642743903.07,902121207.49,0.159873,ja,0.15987278937134433,ja
213800M7T3CYVZ3ZRT12,CON,2025-06-30,Sparebanken Norge,Norway,Large highest EEA,qEEA=eba_qAE:qx2068,0060,0.5,0.75,beide,bruch,0.59,ja,21.39,1682853341.74,389997583.36,0.231748,ja,0.23174781407798387,ja
213800M7T3CYVZ3ZRT12,CON,2025-06-30,Sparebanken Norge,Norway,Large highest EEA,qEEA=eba_qAE:qx2068,0070,0.75,2.5,grob,bruch,1.17,ja,21.62,2845556821.97,1040950274.04,0.365816,ja,0.3658160209638605,ja
213800M7T3CYVZ3ZRT12,CON,2025-06-30,Sparebanken Norge,Norway,Large highest EEA,qEEA=eba_qAE:qx2068,0080,0.75,1.75,fein,bruch,1.07,ja,21.67,2562355584.21,889963172.23,0.347322,ja,0.34732227553167133,ja
213800M7T3CYVZ3ZRT12,CON,2025-06-30,Sparebanken Norge,Norway,Large highest EEA,qEEA=eba_qAE:qx2068,0090,1.75,2.5,fein,bruch,2.14,ja,21.23,283201237.76,150987101.81,0.533144,ja,0.5331442157673405,ja
213800M7T3CYVZ3ZRT12,CON,2025-06-30,Sparebanken Norge,Norway,Large highest EEA,qEEA=eba_qAE:qx2068,0100,2.5,10.0,grob,bruch,4.78,ja,21.28,660751517.68,546692928.26,0.827381,ja,0.8273805108780454,ja
213800M7T3CYVZ3ZRT12,CON,2025-06-30,Sparebanken Norge,Norway,Large highest EEA,qEEA=eba_qAE:qx2068,0110,2.5,5.0,fein,bruch,3.54,ja,20.51,419646617.01,288515544.68,0.68752,ja,0.6875202443809528,ja
213800M7T3CYVZ3ZRT12,CON,2025-06-30,Sparebanken Norge,Norway,Large highest EEA,qEEA=eba_qAE:qx2068,0120,5.0,10.0,fein,bruch,6.95,ja,22.61,241104900.67,258177383.58,1.070809,ja,1.0708093566877535,ja
213800M7T3CYVZ3ZRT12,CON,2025-06-30,Sparebanken Norge,Norway,Large highest EEA,qEEA=eba_qAE:qx2068,0130,10.0,100.0,grob,bruch,36.0,ja,24.86,207641441.6,281392735.43,1.355186,ja,1.3551858109559658,ja
213800M7T3CYVZ3ZRT12,CON,2025-06-30,Sparebanken Norge,Norway,Large highest EEA,qEEA=eba_qAE:qx2068,0140,10.0,20.0,fein,bruch,13.36,ja,23.95,95338961.87,140645137.64,1.475212,ja,1.4752115492690712,ja
213800M7T3CYVZ3ZRT12,CON,2025-06-30,Sparebanken Norge,Norway,Large highest EEA,qEEA=eba_qAE:qx2068,0150,20.0,30.0,fein,bruch,23.94,ja,21.35,23562669.1,35639189.52,1.512528,ja,1.5125276923546396,ja
213800M7T3CYVZ3ZRT12,CON,2025-06-30,Sparebanken Norge,Norway,Large highest EEA,qEEA=eba_qAE:qx2068,0160,30.0,100.0,fein,bruch,63.52,ja,26.76,88739810.64,105108408.26,1.184456,ja,1.1844560802226007,ja
213800M7T3CYVZ3ZRT12,CON,2025-06-30,Sparebanken Norge,Norway,Large highest EEA,qEEA=eba_qAE:qx2068,0170,100.0,100.0,beide,bruch,100.0,ja,20.03,37902783.17,7255149.44,0.191415,ja,0.19141468879341558,ja
213800M7T3CYVZ3ZRT12,CON,2025-06-30,Sparebanken Norge,Norway,Large highest EEA,qEEA=eba_qAE:qx2068,0180,,,summe,bruch,,,,20297992113.45,4027122937.45,0.1984,ja,0.19840006415151568,ja
213800M7T3CYVZ3ZRT12,CON,2025-06-30,Sparebanken Norge,Norway,Large highest EEA,qEEA=eba_qAE:qx2081,0010,0.0,0.15,grob,bruch,0.1,ja,58.74,172430858.03,26001168.26,0.150792,ja,0.15079185102107417,ja
213800M7T3CYVZ3ZRT12,CON,2025-06-30,Sparebanken Norge,Norway,Large highest EEA,qEEA=eba_qAE:qx2081,0030,0.1,0.15,fein,bruch,0.1,ja,58.74,172430858.03,26001168.26,0.150792,ja,0.15079185102107417,ja
