template_id,cell_row,cell_col,row_label,col_label,dp_41,dp_42,status
63.02.C,0010,0040,1. Central governments and central banks,d. RWEAs calculated using full standardised approach,dp3530797,dp3530797,stable
63.02.C,0010,0050,1. Central governments and central banks,EU d. RWEAs that is the base of the output floor,dp3530811,dp3530811,stable
63.02.C,0020,0020,EU 1a. Regional governments or local authorities,b. RWEAs for column a if re-computed using the standardised approach,dp3530801,dp3530801,stable
63.02.C,0020,0040,EU 1a. Regional governments or local authorities,d. RWEAs calculated using full standardised approach,dp3530802,dp3530802,stable
63.02.C,0020,0050,EU 1a. Regional governments or local authorities,EU d. RWEAs that is the base of the output floor,dp3530812,dp3530812,stable
63.02.C,0030,0020,EU 1b. Public sector entities,b. RWEAs for column a if re-computed using the standardised approach,dp3530798,dp3530798,stable
63.02.C,0030,0040,EU 1b. Public sector entities,d. RWEAs calculated using full standardised approach,dp3530800,dp3530800,stable
63.02.C,0030,0050,EU 1b. Public sector entities,EU d. RWEAs that is the base of the output floor,dp3530799,dp3530799,stable
63.02.C,0040,0020,EU 1c. Categorised as Multilateral Development Banks in SA,b. RWEAs for column a if re-computed using the standardised approach,dp3530842,dp3530842,stable
63.02.C,0040,0040,EU 1c. Categorised as Multilateral Development Banks in SA,d. RWEAs calculated using full standardised approach,dp3530822,dp3530822,stable
63.02.C,0040,0050,EU 1c. Categorised as Multilateral Development Banks in SA,EU d. RWEAs that is the base of the output floor,dp3530780,dp3530780,stable
63.02.C,0050,0020,EU 1d. Categorised as International organisations in SA,b. RWEAs for column a if re-computed using the standardised approach,dp3530843,dp3530843,stable
63.02.C,0050,0040,EU 1d. Categorised as International organisations in SA,d. RWEAs calculated using full standardised approach,dp3530789,dp3530789,stable
63.02.C,0050,0050,EU 1d. Categorised as International organisations in SA,EU d. RWEAs that is the base of the output floor,dp3530831,dp3530831,stable
63.02.C,0060,0020,2. Institutions,b. RWEAs for column a if re-computed using the standardised approach,dp3530773,dp3530773,stable
63.02.C,0060,0040,2. Institutions,d. RWEAs calculated using full standardised approach,dp3530788,dp3530788,stable
63.02.C,0060,0050,2. Institutions,EU d. RWEAs that is the base of the output floor,dp3530832,dp3530832,stable
63.02.C,0070,0020,3. Equity,b. RWEAs for column a if re-computed using the standardised approach,dp3530770,dp3530770,stable
63.02.C,0070,0040,3. Equity,d. RWEAs calculated using full standardised approach,dp3530828,dp3530828,stable
63.02.C,0070,0050,3. Equity,EU d. RWEAs that is the base of the output floor,dp3530836,dp3530836,stable
63.02.C,0090,0020,5. Corporates,b. RWEAs for column a if re-computed using the standardised approach,dp3530844,dp3530844,stable
63.02.C,0090,0040,5. Corporates,d. RWEAs calculated using full standardised approach,dp3530824,dp3530824,stable
63.02.C,0090,0050,5. Corporates,EU d. RWEAs that is the base of the output floor,dp3530834,dp3530834,stable
63.02.C,0100,0020,5.1. Of which: F-IRB is applied,b. RWEAs for column a if re-computed using the standardised approach,dp3530818,dp3530818,stable
63.02.C,0100,0040,5.1. Of which: F-IRB is applied,d. RWEAs calculated using full standardised approach,dp3530786,dp3530786,stable
63.02.C,0100,0050,5.1. Of which: F-IRB is applied,EU d. RWEAs that is the base of the output floor,dp3530777,dp3530777,stable
63.02.C,0110,0020,5.2. Of which: A-IRB is applied,b. RWEAs for column a if re-computed using the standardised approach,dp3530769,dp3530769,stable
63.02.C,0110,0040,5.2. Of which: A-IRB is applied,d. RWEAs calculated using full standardised approach,dp3530787,dp3530787,stable
63.02.C,0110,0050,5.2. Of which: A-IRB is applied,EU d. RWEAs that is the base of the output floor,dp3530837,dp3530837,stable
63.02.C,0120,0020,EU 5a. Of which: Corporates - General,b. RWEAs for column a if re-computed using the standardised approach,dp3530766,dp3530766,stable
63.02.C,0120,0040,EU 5a. Of which: Corporates - General,d. RWEAs calculated using full standardised approach,dp3530784,dp3530784,stable
63.02.C,0120,0050,EU 5a. Of which: Corporates - General,EU d. RWEAs that is the base of the output floor,dp3530840,dp3530840,stable
63.02.C,0130,0020,EU 5b. Of which: Corporates - Specialised lending,b. RWEAs for column a if re-computed using the standardised approach,dp3530768,dp3530768,stable
63.02.C,0130,0040,EU 5b. Of which: Corporates - Specialised lending,d. RWEAs calculated using full standardised approach,dp3530830,dp3530830,stable
63.02.C,0130,0050,EU 5b. Of which: Corporates - Specialised lending,EU d. RWEAs that is the base of the output floor,dp3530838,dp3530838,stable
63.02.C,0140,0020,EU 5c. Of which: Corporates - Purchased receivables,b. RWEAs for column a if re-computed using the standardised approach,dp3530767,dp3530767,stable
63.02.C,0140,0040,EU 5c. Of which: Corporates - Purchased receivables,d. RWEAs calculated using full standardised approach,dp3530785,dp3530785,stable
63.02.C,0140,0050,EU 5c. Of which: Corporates - Purchased receivables,EU d. RWEAs that is the base of the output floor,dp3530839,dp3530839,stable
63.02.C,0150,0020,6. Retail,b. RWEAs for column a if re-computed using the standardised approach,dp3530775,dp3530775,stable
63.02.C,0150,0040,6. Retail,d. RWEAs calculated using full standardised approach,dp3530791,dp3530791,stable
63.02.C,0150,0050,6. Retail,EU d. RWEAs that is the base of the output floor,dp3530782,dp3530782,stable
63.02.C,0160,0020,6.1. Of which: Retail - Qualifying revolving,b. RWEAs for column a if re-computed using the standardised approach,dp3530813,dp3530813,stable
63.02.C,0160,0040,6.1. Of which: Retail - Qualifying revolving,d. RWEAs calculated using full standardised approach,dp3530805,dp3530805,stable
63.02.C,0160,0050,6.1. Of which: Retail - Qualifying revolving,EU d. RWEAs that is the base of the output floor,dp3530804,dp3530804,stable
63.02.C,0170,0020,EU 6.1a. Of which: Retail - Purchased receivables,b. RWEAs for column a if re-computed using the standardised approach,dp3530806,dp3530806,stable
63.02.C,0170,0040,EU 6.1a. Of which: Retail - Purchased receivables,d. RWEAs calculated using full standardised approach,dp3530814,dp3530814,stable
63.02.C,0170,0050,EU 6.1a. Of which: Retail - Purchased receivables,EU d. RWEAs that is the base of the output floor,dp3530759,dp3530759,stable
63.02.C,0180,0020,EU 6.1b. Of which: Retail - Other,b. RWEAs for column a if re-computed using the standardised approach,dp3530815,dp3530815,stable
63.02.C,0180,0040,EU 6.1b. Of which: Retail - Other,d. RWEAs calculated using full standardised approach,dp3530764,dp3530764,stable
63.02.C,0180,0050,EU 6.1b. Of which: Retail - Other,EU d. RWEAs that is the base of the output floor,dp3530763,dp3530763,stable
63.02.C,0190,0020,6.2. Of which: Retail - Secured by residential real estate,b. RWEAs for column a if re-computed using the standardised approach,dp3530760,dp3530760,stable
63.02.C,0190,0040,6.2. Of which: Retail - Secured by residential real estate,d. RWEAs calculated using full standardised approach,dp3530762,dp3530762,stable
63.02.C,0190,0050,6.2. Of which: Retail - Secured by residential real estate,EU d. RWEAs that is the base of the output floor,dp3530761,dp3530761,stable
63.02.C,0210,0020,EU 7a. Of which: Retail - Categorised as secured by mortgages on immovable properties and ADC exposures in SA,b. RWEAs for column a if re-computed using the standardised approach,dp3530816,dp3530816,stable
63.02.C,0210,0040,EU 7a. Of which: Retail - Categorised as secured by mortgages on immovable properties and ADC exposures in SA,d. RWEAs calculated using full standardised approach,dp3530783,dp3530783,stable
63.02.C,0210,0050,EU 7a. Of which: Retail - Categorised as secured by mortgages on immovable properties and ADC exposures in SA,EU d. RWEAs that is the base of the output floor,dp3530841,dp3530841,stable
63.02.C,0220,0020,EU 7b. Collective investment undertakings CIU,b. RWEAs for column a if re-computed using the standardised approach,dp3530771,dp3530771,stable
63.02.C,0220,0040,EU 7b. Collective investment undertakings CIU,d. RWEAs calculated using full standardised approach,dp3530825,dp3530825,stable
63.02.C,0220,0050,EU 7b. Collective investment undertakings CIU,EU d. RWEAs that is the base of the output floor,dp3530835,dp3530835,stable
63.02.C,0230,0020,EU 7c. Categorised as exposures in default in SA,b. RWEAs for column a if re-computed using the standardised approach,dp3530819,dp3530819,stable
63.02.C,0230,0040,EU 7c. Categorised as exposures in default in SA,d. RWEAs calculated using full standardised approach,dp3530827,dp3530827,stable
63.02.C,0230,0050,EU 7c. Categorised as exposures in default in SA,EU d. RWEAs that is the base of the output floor,dp3530778,dp3530778,stable
63.02.C,0240,0020,EU 7d. Categorised as subordinated debt exposures in SA,b. RWEAs for column a if re-computed using the standardised approach,dp3530817,dp3530817,stable
63.02.C,0240,0040,EU 7d. Categorised as subordinated debt exposures in SA,d. RWEAs calculated using full standardised approach,dp3530829,dp3530829,stable
63.02.C,0240,0050,EU 7d. Categorised as subordinated debt exposures in SA,EU d. RWEAs that is the base of the output floor,dp3530776,dp3530776,stable
63.02.C,0250,0020,EU 7e. Categorised as covered bonds in SA,b. RWEAs for column a if re-computed using the standardised approach,dp3530820,dp3530820,stable
63.02.C,0250,0040,EU 7e. Categorised as covered bonds in SA,d. RWEAs calculated using full standardised approach,dp3530826,dp3530826,stable
63.02.C,0250,0050,EU 7e. Categorised as covered bonds in SA,EU d. RWEAs that is the base of the output floor,dp3530779,dp3530779,stable
63.02.C,0260,0020,EU 7f. Categorised as claims on institutions and corporates with a short-term credit assessment in SA,b. RWEAs for column a if re-computed using the standardised approach,dp3530772,dp3530772,stable
63.02.C,0260,0040,EU 7f. Categorised as claims on institutions and corporates with a short-term credit assessment in SA,d. RWEAs calculated using full standardised approach,dp3530823,dp3530823,stable
63.02.C,0260,0050,EU 7f. Categorised as claims on institutions and corporates with a short-term credit assessment in SA,EU d. RWEAs that is the base of the output floor,dp3530833,dp3530833,stable
63.02.C,0270,0020,8. Others,b. RWEAs for column a if re-computed using the standardised approach,dp3530774,dp3530774,stable
63.02.C,0270,0040,8. Others,d. RWEAs calculated using full standardised approach,dp3530790,dp3530790,stable
63.02.C,0270,0050,8. Others,EU d. RWEAs that is the base of the output floor,dp3530781,dp3530781,stable
63.02.C,0280,0020,9. Total,b. RWEAs for column a if re-computed using the standardised approach,dp3530810,dp3530810,stable
63.02.C,0280,0040,9. Total,d. RWEAs calculated using full standardised approach,dp3530793,dp3530793,stable
63.02.C,0280,0050,9. Total,EU d. RWEAs that is the base of the output floor,dp3530794,dp3530794,stable
64.01.B,0010,0010,Total assets,a Carrying values as reported in published financial statements,dp32355,dp32355,stable
64.01.B,0010,0020,Total assets,b Carrying values under scope of prudential consolidation,dp3525577,dp3525577,stable
64.01.B,0010,0030,Total assets,c Subject to the credit risk framework,dp3525559,dp3525559,stable
64.01.B,0010,0040,Total assets,d Subject to the CCR framework,dp3525568,dp3525568,stable
64.01.B,0010,0050,Total assets,e Subject to the securitisation framework,dp3525558,dp3525558,stable
64.01.B,0010,0060,Total assets,f  Subject to the market risk framework,dp3525565,dp3525565,stable
64.01.B,0010,0070,Total assets,g Not subject to own funds requirements or subject to deduction from own funds,dp3525557,dp3525557,stable
64.01.D,0010,0010,Total liabilities,a Carrying values as reported in published financial statements,dp32593,dp32593,stable
64.01.D,0010,0020,Total liabilities,b Carrying values under scope of prudential consolidation,dp3525576,dp3525576,stable
64.01.D,0010,0030,Total liabilities,c Subject to the credit risk framework,dp3525616,dp3525616,stable
64.01.D,0010,0040,Total liabilities,d Subject to the CCR framework,dp3525567,dp3525567,stable
64.01.D,0010,0050,Total liabilities,e Subject to the securitisation framework,dp3525556,dp3525556,stable
64.01.D,0010,0060,Total liabilities,f  Subject to the market risk framework,dp3525564,dp3525564,stable
64.01.D,0010,0070,Total liabilities,g Not subject to own funds requirements or subject to deduction from own funds,dp3525555,dp3525555,stable
64.03.A,0010,0010,1. Assets carrying value amount under the scope of prudential consolidation as per template LI1,a Total,dp3525577,dp3525577,stable
64.03.A,0010,0020,1. Assets carrying value amount under the scope of prudential consolidation as per template LI1,b Credit risk framework,dp3525559,dp3525559,stable
64.03.A,0010,0030,1. Assets carrying value amount under the scope of prudential consolidation as per template LI1,c Securitisation framework,dp3525558,dp3525558,stable
64.03.A,0010,0040,1. Assets carrying value amount under the scope of prudential consolidation as per template LI1,d CCR framework,dp3525568,dp3525568,stable
64.03.A,0010,0050,1. Assets carrying value amount under the scope of prudential consolidation as per template LI1,e Market risk framework,dp3525565,dp3525565,stable
64.03.A,0020,0010,2. Liabilities carrying value amount under the scope of prudential consolidation as per template LI1,a Total,dp3525576,dp3525576,stable
64.03.A,0020,0020,2. Liabilities carrying value amount under the scope of prudential consolidation as per template LI1,b Credit risk framework,dp3525616,dp3525616,stable
64.03.A,0020,0030,2. Liabilities carrying value amount under the scope of prudential consolidation as per template LI1,c Securitisation framework,dp3525556,dp3525556,stable
64.03.A,0020,0040,2. Liabilities carrying value amount under the scope of prudential consolidation as per template LI1,d CCR framework,dp3525567,dp3525567,stable
64.03.A,0020,0050,2. Liabilities carrying value amount under the scope of prudential consolidation as per template LI1,e Market risk framework,dp3525564,dp3525564,stable
64.03.A,0030,0010,3. Total net amount under the scope of prudential consolidation,a Total,dp3525621,dp3525621,stable
64.03.A,0030,0020,3. Total net amount under the scope of prudential consolidation,b Credit risk framework,dp3525554,dp3525554,stable
64.03.A,0030,0030,3. Total net amount under the scope of prudential consolidation,c Securitisation framework,dp3525617,dp3525617,stable
64.03.A,0030,0040,3. Total net amount under the scope of prudential consolidation,d CCR framework,dp3525566,dp3525566,stable
64.03.A,0030,0050,3. Total net amount under the scope of prudential consolidation,e Market risk framework,dp3525563,dp3525563,stable
64.03.A,0040,0010,4. Off-balance-sheet amounts,a Total,dp3528967,dp3528967,stable
64.03.A,0040,0020,4. Off-balance-sheet amounts,b Credit risk framework,dp3528973,dp3528973,stable
64.03.A,0040,0030,4. Off-balance-sheet amounts,c Securitisation framework,dp3528974,dp3528974,stable
64.03.A,0040,0040,4. Off-balance-sheet amounts,d CCR framework,dp3528972,dp3528972,stable
64.03.A,0050,0010,5. Differences in valuations,a Total,dp3526550,dp3526550,stable
64.03.A,0050,0020,5. Differences in valuations,b Credit risk framework,dp3526538,dp3526538,stable
64.03.A,0050,0030,5. Differences in valuations,c Securitisation framework,dp3526537,dp3526537,stable
64.03.A,0050,0040,5. Differences in valuations,d CCR framework,dp3526498,dp3526498,stable
