datapoint_code,frequency,label,unit,template
dp3527940,2,[TODO: DPM lookup] dp3527940,[TODO],[TODO]
dp3527941,2,[TODO: DPM lookup] dp3527941,[TODO],[TODO]
dp3527942,2,[TODO: DPM lookup] dp3527942,[TODO],[TODO]
dp3527943,2,[TODO: DPM lookup] dp3527943,[TODO],[TODO]
dp3527944,2,[TODO: DPM lookup] dp3527944,[TODO],[TODO]
dp3527968,2,[TODO: DPM lookup] dp3527968,[TODO],[TODO]
dp3527969,2,[TODO: DPM lookup] dp3527969,[TODO],[TODO]
dp3527970,2,[TODO: DPM lookup] dp3527970,[TODO],[TODO]
dp3527971,2,[TODO: DPM lookup] dp3527971,[TODO],[TODO]
dp3527972,2,[TODO: DPM lookup] dp3527972,[TODO],[TODO]
dp3527985,2,[TODO: DPM lookup] dp3527985,[TODO],[TODO]
dp3528004,1,[TODO: DPM lookup] dp3528004,[TODO],[TODO]
dp3528005,1,[TODO: DPM lookup] dp3528005,[TODO],[TODO]
dp3528007,1,[TODO: DPM lookup] dp3528007,[TODO],[TODO]
dp3528008,1,[TODO: DPM lookup] dp3528008,[TODO],[TODO]
dp3528010,1,[TODO: DPM lookup] dp3528010,[TODO],[TODO]
dp3528016,1,[TODO: DPM lookup] dp3528016,[TODO],[TODO]
dp3528017,1,[TODO: DPM lookup] dp3528017,[TODO],[TODO]
dp3528019,1,[TODO: DPM lookup] dp3528019,[TODO],[TODO]
dp3528022,1,[TODO: DPM lookup] dp3528022,[TODO],[TODO]
dp3528023,1,[TODO: DPM lookup] dp3528023,[TODO],[TODO]
dp3528024,2,[TODO: DPM lookup] dp3528024,[TODO],[TODO]
dp3528034,2,[TODO: DPM lookup] dp3528034,[TODO],[TODO]
dp3528036,2,[TODO: DPM lookup] dp3528036,[TODO],[TODO]
dp3528038,2,[TODO: DPM lookup] dp3528038,[TODO],[TODO]
dp3528152,1,[TODO: DPM lookup] dp3528152,[TODO],[TODO]
dp3528153,2,[TODO: DPM lookup] dp3528153,[TODO],[TODO]
dp3528162,2,[TODO: DPM lookup] dp3528162,[TODO],[TODO]
dp3528163,2,[TODO: DPM lookup] dp3528163,[TODO],[TODO]
dp3528164,1,[TODO: DPM lookup] dp3528164,[TODO],[TODO]
dp3528165,2,[TODO: DPM lookup] dp3528165,[TODO],[TODO]
dp3528166,2,[TODO: DPM lookup] dp3528166,[TODO],[TODO]
dp3528176,1,[TODO: DPM lookup] dp3528176,[TODO],[TODO]
dp3528178,1,[TODO: DPM lookup] dp3528178,[TODO],[TODO]
dp3528179,1,[TODO: DPM lookup] dp3528179,[TODO],[TODO]
dp3528180,1,[TODO: DPM lookup] dp3528180,[TODO],[TODO]
dp3528184,1,[TODO: DPM lookup] dp3528184,[TODO],[TODO]
dp3528185,1,[TODO: DPM lookup] dp3528185,[TODO],[TODO]
dp3528190,2,[TODO: DPM lookup] dp3528190,[TODO],[TODO]
dp3528199,1,[TODO: DPM lookup] dp3528199,[TODO],[TODO]
dp3528201,1,[TODO: DPM lookup] dp3528201,[TODO],[TODO]
dp3528202,1,[TODO: DPM lookup] dp3528202,[TODO],[TODO]
dp3528203,1,[TODO: DPM lookup] dp3528203,[TODO],[TODO]
dp3528208,1,[TODO: DPM lookup] dp3528208,[TODO],[TODO]
dp3528209,1,[TODO: DPM lookup] dp3528209,[TODO],[TODO]
dp3528210,1,[TODO: DPM lookup] dp3528210,[TODO],[TODO]
dp3528211,1,[TODO: DPM lookup] dp3528211,[TODO],[TODO]
dp3528212,2,[TODO: DPM lookup] dp3528212,[TODO],[TODO]
dp3528213,2,[TODO: DPM lookup] dp3528213,[TODO],[TODO]
dp3528224,2,[TODO: DPM lookup] dp3528224,[TODO],[TODO]
dp3528225,2,[TODO: DPM lookup] dp3528225,[TODO],[TODO]
dp3528226,2,[TODO: DPM lookup] dp3528226,[TODO],[TODO]
dp3528227,2,[TODO: DPM lookup] dp3528227,[TODO],[TODO]
dp3528228,2,[TODO: DPM lookup] dp3528228,[TODO],[TODO]
dp3528229,2,[TODO: DPM lookup] dp3528229,[TODO],[TODO]
dp3528230,2,[TODO: DPM lookup] dp3528230,[TODO],[TODO]
dp3528231,2,[TODO: DPM lookup] dp3528231,[TODO],[TODO]
dp3528244,7,[TODO: DPM lookup] dp3528244,[TODO],[TODO]
dp3528245,5,[TODO: DPM lookup] dp3528245,[TODO],[TODO]
dp3528247,2,[TODO: DPM lookup] dp3528247,[TODO],[TODO]
dp3528249,28,[TODO: DPM lookup] dp3528249,[TODO],[TODO]
dp3528250,24,[TODO: DPM lookup] dp3528250,[TODO],[TODO]
dp3528258,2,[TODO: DPM lookup] dp3528258,[TODO],[TODO]
dp3528259,2,[TODO: DPM lookup] dp3528259,[TODO],[TODO]
dp3528260,1,[TODO: DPM lookup] dp3528260,[TODO],[TODO]
dp3528261,2,[TODO: DPM lookup] dp3528261,[TODO],[TODO]
dp3528262,2,[TODO: DPM lookup] dp3528262,[TODO],[TODO]
dp3528263,2,[TODO: DPM lookup] dp3528263,[TODO],[TODO]
dp3528264,2,[TODO: DPM lookup] dp3528264,[TODO],[TODO]
dp3528265,2,[TODO: DPM lookup] dp3528265,[TODO],[TODO]
dp3528266,2,[TODO: DPM lookup] dp3528266,[TODO],[TODO]
dp3528267,2,[TODO: DPM lookup] dp3528267,[TODO],[TODO]
dp3528268,2,[TODO: DPM lookup] dp3528268,[TODO],[TODO]
dp3528271,2,[TODO: DPM lookup] dp3528271,[TODO],[TODO]
dp3528272,2,[TODO: DPM lookup] dp3528272,[TODO],[TODO]
dp3528273,2,[TODO: DPM lookup] dp3528273,[TODO],[TODO]
dp3528274,2,[TODO: DPM lookup] dp3528274,[TODO],[TODO]
dp3528275,2,[TODO: DPM lookup] dp3528275,[TODO],[TODO]
dp3528276,2,[TODO: DPM lookup] dp3528276,[TODO],[TODO]
dp3528277,2,[TODO: DPM lookup] dp3528277,[TODO],[TODO]
dp3528278,2,[TODO: DPM lookup] dp3528278,[TODO],[TODO]
dp3528284,1,[TODO: DPM lookup] dp3528284,[TODO],[TODO]
dp3528293,3,[TODO: DPM lookup] dp3528293,[TODO],[TODO]
dp3528299,2,[TODO: DPM lookup] dp3528299,[TODO],[TODO]
dp3528302,2,[TODO: DPM lookup] dp3528302,[TODO],[TODO]
dp3528304,1,[TODO: DPM lookup] dp3528304,[TODO],[TODO]
dp3528309,2,[TODO: DPM lookup] dp3528309,[TODO],[TODO]
dp3528312,2,[TODO: DPM lookup] dp3528312,[TODO],[TODO]
dp3528317,2,[TODO: DPM lookup] dp3528317,[TODO],[TODO]
dp3528319,6,[TODO: DPM lookup] dp3528319,[TODO],[TODO]
dp3528321,28,[TODO: DPM lookup] dp3528321,[TODO],[TODO]
dp3528323,1,[TODO: DPM lookup] dp3528323,[TODO],[TODO]
dp3528324,1,[TODO: DPM lookup] dp3528324,[TODO],[TODO]
dp3528325,1,[TODO: DPM lookup] dp3528325,[TODO],[TODO]
dp3528326,11,[TODO: DPM lookup] dp3528326,[TODO],[TODO]
dp3528327,3,[TODO: DPM lookup] dp3528327,[TODO],[TODO]
dp3528328,10,[TODO: DPM lookup] dp3528328,[TODO],[TODO]
dp3528329,10,[TODO: DPM lookup] dp3528329,[TODO],[TODO]
dp3528330,4,[TODO: DPM lookup] dp3528330,[TODO],[TODO]
dp3528331,2,[TODO: DPM lookup] dp3528331,[TODO],[TODO]
dp3528332,1,[TODO: DPM lookup] dp3528332,[TODO],[TODO]
dp3528333,1,[TODO: DPM lookup] dp3528333,[TODO],[TODO]
dp3528335,1,[TODO: DPM lookup] dp3528335,[TODO],[TODO]
dp3528337,2,[TODO: DPM lookup] dp3528337,[TODO],[TODO]
dp3528338,1,[TODO: DPM lookup] dp3528338,[TODO],[TODO]
dp3528345,2,[TODO: DPM lookup] dp3528345,[TODO],[TODO]
dp3528346,2,[TODO: DPM lookup] dp3528346,[TODO],[TODO]
dp3528347,2,[TODO: DPM lookup] dp3528347,[TODO],[TODO]
dp3528351,1,[TODO: DPM lookup] dp3528351,[TODO],[TODO]
dp3528352,1,[TODO: DPM lookup] dp3528352,[TODO],[TODO]
dp3528358,1,[TODO: DPM lookup] dp3528358,[TODO],[TODO]
dp3528359,1,[TODO: DPM lookup] dp3528359,[TODO],[TODO]
dp3528372,7,[TODO: DPM lookup] dp3528372,[TODO],[TODO]
dp3528373,10,[TODO: DPM lookup] dp3528373,[TODO],[TODO]
dp3528374,9,[TODO: DPM lookup] dp3528374,[TODO],[TODO]
dp3528375,8,[TODO: DPM lookup] dp3528375,[TODO],[TODO]
dp3528376,10,[TODO: DPM lookup] dp3528376,[TODO],[TODO]
dp3528377,10,[TODO: DPM lookup] dp3528377,[TODO],[TODO]
dp3528378,2,[TODO: DPM lookup] dp3528378,[TODO],[TODO]
dp3528379,10,[TODO: DPM lookup] dp3528379,[TODO],[TODO]
dp3528382,4,[TODO: DPM lookup] dp3528382,[TODO],[TODO]
dp3528383,6,[TODO: DPM lookup] dp3528383,[TODO],[TODO]
dp3528384,6,[TODO: DPM lookup] dp3528384,[TODO],[TODO]
dp3528385,10,[TODO: DPM lookup] dp3528385,[TODO],[TODO]
dp3528386,10,[TODO: DPM lookup] dp3528386,[TODO],[TODO]
dp3528387,6,[TODO: DPM lookup] dp3528387,[TODO],[TODO]
dp3528388,1,[TODO: DPM lookup] dp3528388,[TODO],[TODO]
dp3528389,1,[TODO: DPM lookup] dp3528389,[TODO],[TODO]
dp3528392,2,[TODO: DPM lookup] dp3528392,[TODO],[TODO]
dp3528394,1,[TODO: DPM lookup] dp3528394,[TODO],[TODO]
dp3528395,1,[TODO: DPM lookup] dp3528395,[TODO],[TODO]
dp3528398,2,[TODO: DPM lookup] dp3528398,[TODO],[TODO]
dp3528399,1,[TODO: DPM lookup] dp3528399,[TODO],[TODO]
dp3528400,1,[TODO: DPM lookup] dp3528400,[TODO],[TODO]
dp3528401,5,[TODO: DPM lookup] dp3528401,[TODO],[TODO]
dp3528402,1,[TODO: DPM lookup] dp3528402,[TODO],[TODO]
dp3528403,2,[TODO: DPM lookup] dp3528403,[TODO],[TODO]
dp3528405,2,[TODO: DPM lookup] dp3528405,[TODO],[TODO]
dp3528407,1,[TODO: DPM lookup] dp3528407,[TODO],[TODO]
dp3528409,2,[TODO: DPM lookup] dp3528409,[TODO],[TODO]
dp3528940,11,[TODO: DPM lookup] dp3528940,[TODO],[TODO]
dp3528941,10,[TODO: DPM lookup] dp3528941,[TODO],[TODO]
dp3528942,10,[TODO: DPM lookup] dp3528942,[TODO],[TODO]
dp3528943,11,[TODO: DPM lookup] dp3528943,[TODO],[TODO]
dp3528944,11,[TODO: DPM lookup] dp3528944,[TODO],[TODO]
dp3528945,10,[TODO: DPM lookup] dp3528945,[TODO],[TODO]
dp3528946,10,[TODO: DPM lookup] dp3528946,[TODO],[TODO]
dp3528947,11,[TODO: DPM lookup] dp3528947,[TODO],[TODO]
dp3528948,10,[TODO: DPM lookup] dp3528948,[TODO],[TODO]
dp3528949,10,[TODO: DPM lookup] dp3528949,[TODO],[TODO]
dp3528950,11,[TODO: DPM lookup] dp3528950,[TODO],[TODO]
dp3528951,11,[TODO: DPM lookup] dp3528951,[TODO],[TODO]
dp3528952,1,[TODO: DPM lookup] dp3528952,[TODO],[TODO]
dp3528954,3,[TODO: DPM lookup] dp3528954,[TODO],[TODO]
dp3528955,3,[TODO: DPM lookup] dp3528955,[TODO],[TODO]
dp3528956,21,[TODO: DPM lookup] dp3528956,[TODO],[TODO]
dp3528957,7,[TODO: DPM lookup] dp3528957,[TODO],[TODO]
dp3528958,21,[TODO: DPM lookup] dp3528958,[TODO],[TODO]
dp3528960,1,[TODO: DPM lookup] dp3528960,[TODO],[TODO]
dp3528964,10,[TODO: DPM lookup] dp3528964,[TODO],[TODO]
dp3528966,10,[TODO: DPM lookup] dp3528966,[TODO],[TODO]
dp3528967,5,[TODO: DPM lookup] dp3528967,[TODO],[TODO]
dp3528971,10,[TODO: DPM lookup] dp3528971,[TODO],[TODO]
dp3528973,5,[TODO: DPM lookup] dp3528973,[TODO],[TODO]
dp3528987,1,[TODO: DPM lookup] dp3528987,[TODO],[TODO]
dp3529005,1,[TODO: DPM lookup] dp3529005,[TODO],[TODO]
dp3529009,1,[TODO: DPM lookup] dp3529009,[TODO],[TODO]
dp3529022,2,[TODO: DPM lookup] dp3529022,[TODO],[TODO]
dp3529023,1,[TODO: DPM lookup] dp3529023,[TODO],[TODO]
dp3529025,2,[TODO: DPM lookup] dp3529025,[TODO],[TODO]
dp3529026,2,[TODO: DPM lookup] dp3529026,[TODO],[TODO]
dp3529044,1,[TODO: DPM lookup] dp3529044,[TODO],[TODO]
dp3529047,1,[TODO: DPM lookup] dp3529047,[TODO],[TODO]
dp3529055,1,[TODO: DPM lookup] dp3529055,[TODO],[TODO]
dp3529056,1,[TODO: DPM lookup] dp3529056,[TODO],[TODO]
dp3529123,1,[TODO: DPM lookup] dp3529123,[TODO],[TODO]
dp3529125,1,[TODO: DPM lookup] dp3529125,[TODO],[TODO]
dp3529130,2,[TODO: DPM lookup] dp3529130,[TODO],[TODO]
dp3529135,2,[TODO: DPM lookup] dp3529135,[TODO],[TODO]
dp3529180,2,[TODO: DPM lookup] dp3529180,[TODO],[TODO]
dp3529181,2,[TODO: DPM lookup] dp3529181,[TODO],[TODO]
dp3529196,1,[TODO: DPM lookup] dp3529196,[TODO],[TODO]
dp3529231,2,[TODO: DPM lookup] dp3529231,[TODO],[TODO]
dp3529255,2,[TODO: DPM lookup] dp3529255,[TODO],[TODO]
dp3529262,1,[TODO: DPM lookup] dp3529262,[TODO],[TODO]
dp3529264,2,[TODO: DPM lookup] dp3529264,[TODO],[TODO]
dp3529265,2,[TODO: DPM lookup] dp3529265,[TODO],[TODO]
dp3529269,2,[TODO: DPM lookup] dp3529269,[TODO],[TODO]
dp3529272,2,[TODO: DPM lookup] dp3529272,[TODO],[TODO]
dp3529275,2,[TODO: DPM lookup] dp3529275,[TODO],[TODO]
dp3529278,2,[TODO: DPM lookup] dp3529278,[TODO],[TODO]
dp3529279,2,[TODO: DPM lookup] dp3529279,[TODO],[TODO]
dp3529282,2,[TODO: DPM lookup] dp3529282,[TODO],[TODO]
dp3529336,2,[TODO: DPM lookup] dp3529336,[TODO],[TODO]
dp3529337,1,[TODO: DPM lookup] dp3529337,[TODO],[TODO]
dp3529360,2,[TODO: DPM lookup] dp3529360,[TODO],[TODO]
dp3529361,1,[TODO: DPM lookup] dp3529361,[TODO],[TODO]
dp3529364,2,[TODO: DPM lookup] dp3529364,[TODO],[TODO]
dp3529369,2,[TODO: DPM lookup] dp3529369,[TODO],[TODO]
dp3529383,1,[TODO: DPM lookup] dp3529383,[TODO],[TODO]
dp3529384,1,[TODO: DPM lookup] dp3529384,[TODO],[TODO]
dp3529386,59,[TODO: DPM lookup] dp3529386,[TODO],[TODO]
dp3529387,2,[TODO: DPM lookup] dp3529387,[TODO],[TODO]
dp3529388,3,[TODO: DPM lookup] dp3529388,[TODO],[TODO]
dp3529391,6,[TODO: DPM lookup] dp3529391,[TODO],[TODO]
dp3529392,10,[TODO: DPM lookup] dp3529392,[TODO],[TODO]
dp3529393,1,[TODO: DPM lookup] dp3529393,[TODO],[TODO]
dp3529394,1,[TODO: DPM lookup] dp3529394,[TODO],[TODO]
dp3529395,1,[TODO: DPM lookup] dp3529395,[TODO],[TODO]
dp3529396,1,[TODO: DPM lookup] dp3529396,[TODO],[TODO]
dp3529397,8,[TODO: DPM lookup] dp3529397,[TODO],[TODO]
dp3529398,4,[TODO: DPM lookup] dp3529398,[TODO],[TODO]
dp3529399,4,[TODO: DPM lookup] dp3529399,[TODO],[TODO]
dp3529404,4,[TODO: DPM lookup] dp3529404,[TODO],[TODO]
dp3529405,4,[TODO: DPM lookup] dp3529405,[TODO],[TODO]
dp3529406,4,[TODO: DPM lookup] dp3529406,[TODO],[TODO]
dp3529407,6,[TODO: DPM lookup] dp3529407,[TODO],[TODO]
dp3529408,5,[TODO: DPM lookup] dp3529408,[TODO],[TODO]
dp3529409,13,[TODO: DPM lookup] dp3529409,[TODO],[TODO]
dp3529410,2,[TODO: DPM lookup] dp3529410,[TODO],[TODO]
dp3529414,2,[TODO: DPM lookup] dp3529414,[TODO],[TODO]
dp3529415,1,[TODO: DPM lookup] dp3529415,[TODO],[TODO]
dp3529416,10,[TODO: DPM lookup] dp3529416,[TODO],[TODO]
dp3529417,3,[TODO: DPM lookup] dp3529417,[TODO],[TODO]
dp3529418,3,[TODO: DPM lookup] dp3529418,[TODO],[TODO]
dp3529419,3,[TODO: DPM lookup] dp3529419,[TODO],[TODO]
dp3529420,6,[TODO: DPM lookup] dp3529420,[TODO],[TODO]
dp3529421,4,[TODO: DPM lookup] dp3529421,[TODO],[TODO]
dp3529422,4,[TODO: DPM lookup] dp3529422,[TODO],[TODO]
dp3529423,4,[TODO: DPM lookup] dp3529423,[TODO],[TODO]
dp3529424,7,[TODO: DPM lookup] dp3529424,[TODO],[TODO]
dp3529425,5,[TODO: DPM lookup] dp3529425,[TODO],[TODO]
dp3529426,1,[TODO: DPM lookup] dp3529426,[TODO],[TODO]
dp3529427,7,[TODO: DPM lookup] dp3529427,[TODO],[TODO]
dp3529428,13,[TODO: DPM lookup] dp3529428,[TODO],[TODO]
dp3529429,16,[TODO: DPM lookup] dp3529429,[TODO],[TODO]
dp3529430,18,[TODO: DPM lookup] dp3529430,[TODO],[TODO]
dp3529431,18,[TODO: DPM lookup] dp3529431,[TODO],[TODO]
dp3529433,18,[TODO: DPM lookup] dp3529433,[TODO],[TODO]
dp3529434,13,[TODO: DPM lookup] dp3529434,[TODO],[TODO]
dp3529435,13,[TODO: DPM lookup] dp3529435,[TODO],[TODO]
dp3529436,16,[TODO: DPM lookup] dp3529436,[TODO],[TODO]
dp3529437,16,[TODO: DPM lookup] dp3529437,[TODO],[TODO]
dp3529438,18,[TODO: DPM lookup] dp3529438,[TODO],[TODO]
dp3529439,18,[TODO: DPM lookup] dp3529439,[TODO],[TODO]
dp3529440,18,[TODO: DPM lookup] dp3529440,[TODO],[TODO]
dp3529443,1,[TODO: DPM lookup] dp3529443,[TODO],[TODO]
dp3529446,11,[TODO: DPM lookup] dp3529446,[TODO],[TODO]
dp3529447,21,[TODO: DPM lookup] dp3529447,[TODO],[TODO]
dp3529448,7,[TODO: DPM lookup] dp3529448,[TODO],[TODO]
dp3529450,9,[TODO: DPM lookup] dp3529450,[TODO],[TODO]
dp3529451,8,[TODO: DPM lookup] dp3529451,[TODO],[TODO]
dp3529452,1,[TODO: DPM lookup] dp3529452,[TODO],[TODO]
dp3529453,28,[TODO: DPM lookup] dp3529453,[TODO],[TODO]
dp3529455,2,[TODO: DPM lookup] dp3529455,[TODO],[TODO]
dp3529456,2,[TODO: DPM lookup] dp3529456,[TODO],[TODO]
dp3529457,2,[TODO: DPM lookup] dp3529457,[TODO],[TODO]
dp3529458,2,[TODO: DPM lookup] dp3529458,[TODO],[TODO]
dp3529461,2,[TODO: DPM lookup] dp3529461,[TODO],[TODO]
dp3529464,2,[TODO: DPM lookup] dp3529464,[TODO],[TODO]
dp3529465,2,[TODO: DPM lookup] dp3529465,[TODO],[TODO]
dp3529466,2,[TODO: DPM lookup] dp3529466,[TODO],[TODO]
dp3529468,2,[TODO: DPM lookup] dp3529468,[TODO],[TODO]
dp3529470,2,[TODO: DPM lookup] dp3529470,[TODO],[TODO]
dp3529471,2,[TODO: DPM lookup] dp3529471,[TODO],[TODO]
dp3529473,2,[TODO: DPM lookup] dp3529473,[TODO],[TODO]
dp3529474,2,[TODO: DPM lookup] dp3529474,[TODO],[TODO]
dp3529475,2,[TODO: DPM lookup] dp3529475,[TODO],[TODO]
dp3529476,2,[TODO: DPM lookup] dp3529476,[TODO],[TODO]
dp3529478,2,[TODO: DPM lookup] dp3529478,[TODO],[TODO]
dp3529479,2,[TODO: DPM lookup] dp3529479,[TODO],[TODO]
dp3529481,3,[TODO: DPM lookup] dp3529481,[TODO],[TODO]
dp3529482,2,[TODO: DPM lookup] dp3529482,[TODO],[TODO]
dp3529483,2,[TODO: DPM lookup] dp3529483,[TODO],[TODO]
dp3529484,2,[TODO: DPM lookup] dp3529484,[TODO],[TODO]
dp3529485,2,[TODO: DPM lookup] dp3529485,[TODO],[TODO]
dp3529486,2,[TODO: DPM lookup] dp3529486,[TODO],[TODO]
dp3529487,2,[TODO: DPM lookup] dp3529487,[TODO],[TODO]
dp3529489,2,[TODO: DPM lookup] dp3529489,[TODO],[TODO]
dp3529490,2,[TODO: DPM lookup] dp3529490,[TODO],[TODO]
dp3529491,2,[TODO: DPM lookup] dp3529491,[TODO],[TODO]
dp3529493,4,[TODO: DPM lookup] dp3529493,[TODO],[TODO]
dp3529494,2,[TODO: DPM lookup] dp3529494,[TODO],[TODO]
dp3529495,2,[TODO: DPM lookup] dp3529495,[TODO],[TODO]
dp3529497,2,[TODO: DPM lookup] dp3529497,[TODO],[TODO]
dp3529498,2,[TODO: DPM lookup] dp3529498,[TODO],[TODO]
dp3529501,2,[TODO: DPM lookup] dp3529501,[TODO],[TODO]
dp3529502,2,[TODO: DPM lookup] dp3529502,[TODO],[TODO]
dp3529513,7,[TODO: DPM lookup] dp3529513,[TODO],[TODO]
dp3529514,2,[TODO: DPM lookup] dp3529514,[TODO],[TODO]
dp3529515,4,[TODO: DPM lookup] dp3529515,[TODO],[TODO]
dp3529519,4,[TODO: DPM lookup] dp3529519,[TODO],[TODO]
dp3529520,4,[TODO: DPM lookup] dp3529520,[TODO],[TODO]
dp3529521,4,[TODO: DPM lookup] dp3529521,[TODO],[TODO]
dp3529522,2,[TODO: DPM lookup] dp3529522,[TODO],[TODO]
dp3529523,6,[TODO: DPM lookup] dp3529523,[TODO],[TODO]
dp3529524,4,[TODO: DPM lookup] dp3529524,[TODO],[TODO]
dp3529525,4,[TODO: DPM lookup] dp3529525,[TODO],[TODO]
dp3529526,4,[TODO: DPM lookup] dp3529526,[TODO],[TODO]
dp3529532,4,[TODO: DPM lookup] dp3529532,[TODO],[TODO]
dp3529533,4,[TODO: DPM lookup] dp3529533,[TODO],[TODO]
dp3529534,4,[TODO: DPM lookup] dp3529534,[TODO],[TODO]
dp3529535,4,[TODO: DPM lookup] dp3529535,[TODO],[TODO]
dp3529536,4,[TODO: DPM lookup] dp3529536,[TODO],[TODO]
dp3529537,4,[TODO: DPM lookup] dp3529537,[TODO],[TODO]
dp3529538,11,[TODO: DPM lookup] dp3529538,[TODO],[TODO]
dp3529539,9,[TODO: DPM lookup] dp3529539,[TODO],[TODO]
dp3529540,11,[TODO: DPM lookup] dp3529540,[TODO],[TODO]
dp3529541,3,[TODO: DPM lookup] dp3529541,[TODO],[TODO]
dp3529542,4,[TODO: DPM lookup] dp3529542,[TODO],[TODO]
dp3529548,3,[TODO: DPM lookup] dp3529548,[TODO],[TODO]
dp3529550,3,[TODO: DPM lookup] dp3529550,[TODO],[TODO]
dp3529552,5,[TODO: DPM lookup] dp3529552,[TODO],[TODO]
dp3529553,4,[TODO: DPM lookup] dp3529553,[TODO],[TODO]
dp3529554,3,[TODO: DPM lookup] dp3529554,[TODO],[TODO]
dp3529555,7,[TODO: DPM lookup] dp3529555,[TODO],[TODO]
dp3529556,2,[TODO: DPM lookup] dp3529556,[TODO],[TODO]
dp3529557,7,[TODO: DPM lookup] dp3529557,[TODO],[TODO]
dp3529558,7,[TODO: DPM lookup] dp3529558,[TODO],[TODO]
dp3529559,7,[TODO: DPM lookup] dp3529559,[TODO],[TODO]
dp3529561,11,[TODO: DPM lookup] dp3529561,[TODO],[TODO]
dp3529562,28,[TODO: DPM lookup] dp3529562,[TODO],[TODO]
dp3529563,10,[TODO: DPM lookup] dp3529563,[TODO],[TODO]
dp3529564,3,[TODO: DPM lookup] dp3529564,[TODO],[TODO]
dp3529566,1,[TODO: DPM lookup] dp3529566,[TODO],[TODO]
dp3529568,2,[TODO: DPM lookup] dp3529568,[TODO],[TODO]
dp3529570,4,[TODO: DPM lookup] dp3529570,[TODO],[TODO]
dp3529572,22,[TODO: DPM lookup] dp3529572,[TODO],[TODO]
dp3529573,4,[TODO: DPM lookup] dp3529573,[TODO],[TODO]
dp3529574,11,[TODO: DPM lookup] dp3529574,[TODO],[TODO]
dp3529575,4,[TODO: DPM lookup] dp3529575,[TODO],[TODO]
dp3529576,3,[TODO: DPM lookup] dp3529576,[TODO],[TODO]
dp3529577,4,[TODO: DPM lookup] dp3529577,[TODO],[TODO]
dp3529578,3,[TODO: DPM lookup] dp3529578,[TODO],[TODO]
dp3529579,5,[TODO: DPM lookup] dp3529579,[TODO],[TODO]
dp3529580,3,[TODO: DPM lookup] dp3529580,[TODO],[TODO]
dp3529581,3,[TODO: DPM lookup] dp3529581,[TODO],[TODO]
dp3529582,3,[TODO: DPM lookup] dp3529582,[TODO],[TODO]
dp3529583,4,[TODO: DPM lookup] dp3529583,[TODO],[TODO]
dp3529584,4,[TODO: DPM lookup] dp3529584,[TODO],[TODO]
dp3529587,7,[TODO: DPM lookup] dp3529587,[TODO],[TODO]
dp3529588,5,[TODO: DPM lookup] dp3529588,[TODO],[TODO]
dp3529589,2,[TODO: DPM lookup] dp3529589,[TODO],[TODO]
dp3529590,4,[TODO: DPM lookup] dp3529590,[TODO],[TODO]
dp3529591,4,[TODO: DPM lookup] dp3529591,[TODO],[TODO]
dp3529592,4,[TODO: DPM lookup] dp3529592,[TODO],[TODO]
dp3529594,10,[TODO: DPM lookup] dp3529594,[TODO],[TODO]
dp3529595,12,[TODO: DPM lookup] dp3529595,[TODO],[TODO]
dp3529611,5,[TODO: DPM lookup] dp3529611,[TODO],[TODO]
dp3529612,7,[TODO: DPM lookup] dp3529612,[TODO],[TODO]
dp3529613,7,[TODO: DPM lookup] dp3529613,[TODO],[TODO]
dp3529614,7,[TODO: DPM lookup] dp3529614,[TODO],[TODO]
dp3529615,2,[TODO: DPM lookup] dp3529615,[TODO],[TODO]
dp3529616,7,[TODO: DPM lookup] dp3529616,[TODO],[TODO]
dp3529617,7,[TODO: DPM lookup] dp3529617,[TODO],[TODO]
dp3529618,2,[TODO: DPM lookup] dp3529618,[TODO],[TODO]
dp3529619,2,[TODO: DPM lookup] dp3529619,[TODO],[TODO]
dp3529620,7,[TODO: DPM lookup] dp3529620,[TODO],[TODO]
dp3529622,7,[TODO: DPM lookup] dp3529622,[TODO],[TODO]
dp3529623,18,[TODO: DPM lookup] dp3529623,[TODO],[TODO]
dp3529624,3,[TODO: DPM lookup] dp3529624,[TODO],[TODO]
dp3529625,7,[TODO: DPM lookup] dp3529625,[TODO],[TODO]
dp3529626,2,[TODO: DPM lookup] dp3529626,[TODO],[TODO]
dp3529627,1,[TODO: DPM lookup] dp3529627,[TODO],[TODO]
dp3529628,3,[TODO: DPM lookup] dp3529628,[TODO],[TODO]
dp3529629,3,[TODO: DPM lookup] dp3529629,[TODO],[TODO]
dp3529630,9,[TODO: DPM lookup] dp3529630,[TODO],[TODO]
dp3529631,4,[TODO: DPM lookup] dp3529631,[TODO],[TODO]
dp3529632,2,[TODO: DPM lookup] dp3529632,[TODO],[TODO]
dp3529633,6,[TODO: DPM lookup] dp3529633,[TODO],[TODO]
dp3529634,6,[TODO: DPM lookup] dp3529634,[TODO],[TODO]
dp3529635,11,[TODO: DPM lookup] dp3529635,[TODO],[TODO]
dp3529636,12,[TODO: DPM lookup] dp3529636,[TODO],[TODO]
dp3529638,5,[TODO: DPM lookup] dp3529638,[TODO],[TODO]
dp3529639,6,[TODO: DPM lookup] dp3529639,[TODO],[TODO]
dp3529640,11,[TODO: DPM lookup] dp3529640,[TODO],[TODO]
dp3529641,4,[TODO: DPM lookup] dp3529641,[TODO],[TODO]
